selected,selection_key,method,scenario,experiment_id,eval_name,repeat,episode_id,line_no,result,win,score,terminal_hp_margin,final_hp_delta,final_hp_my,final_hp_enemy,final_game_loop,frame_count,state_seq_len,unique_state_count,ood_frames,ood_ratio,mechanism_changed_frames,mechanism_changed_ratio,switch_frames,tuning_frames,tuning_ratio,gate_frames,gate_ratio,gate_A_mean,gate_A_max,gate_A_positive_ratio,gate_A_pass_ratio,gate_C_mean,gate_C_max,gate_C_pass_ratio,gate_v_mean,gate_v_max,gate_v_support_mean,gate_v_support_max,gate_supported_frames,gate_supported_ratio,gate_validated_frames,gate_validated_ratio,gate_joint_pass_ratio,gate_changed_ratio,gate_mean_evidence_score,gate_peak_evidence_score,gate_mean_gate_pass_score,gate_peak_gate_pass_score,gate_mean_rectification_score,gate_peak_rectification_score,gate_mean_support_score,gate_peak_support_score,avg_decision_ms,first_state_key,last_state_key,eval_dir,batch_tag,positive_contribution_sum,signed_contribution_sum,corrcontrib__gate_peak_rectification_score,corrcontrib__gate_mean_rectification_score,corrcontrib__gate_peak_support_score,corrcontrib__gate_mean_support_score,corrcontrib__gate_peak_gate_pass_score,corrcontrib__gate_mean_gate_pass_score,corrcontrib__gate_mean_evidence_score,corrcontrib__gate_peak_evidence_score,score_numeric,positive_contribution_numeric,score_threshold,score_z,contribution_z,selection_priority,selection_tier,selected_rank,selected_for_gate_positive_subset
False,repeat_001::ep_251::line_251,Synergy,sce-1,sce1_synergy_run_0074,eval_run_0074_web_batch_20260622_141137,repeat_001,251,251,Win,True,93.0,93.0,15.0,93.0,0.0,43080,15,15,12,4,0.2666666666666666,1,0.0666666666666666,2,6,0.4,15,1.0,3.9707533333333336,31.6141,0.2666666666666666,0.2666666666666666,0.2285,0.9351,0.3333333333333333,9.75,40.0,0.3555555555555555,1.0,4,0.2666666666666666,6,0.4,0.0666666666666666,0.0666666666666666,0.2315341540927679,0.8844087334100701,0.3033333333333333,1.0,0.0202222222222222,0.0666666666666666,0.2236903693417455,0.8195430566935245,0.2692000000017458,0,5224,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\synergy\sce1_synergy_run_0074\final_eval\eval_run_0074_web_batch_20260622_141137,web_batch_20260622_141137,0.012185218601060099,-0.005399159551011599,0.0018789366878921,-0.0013727001037218,0.0031853390498437,-0.0072309462907001,0.0071209428633243,-0.0089807317576498,-0.0078358798541157,0.0029305938272154,93.0,0.012185218601060099,63.0,2.7677615331407734,1.7450363324702882,2.440489468926218,high_score_positive_contribution,1,True
False,repeat_001::ep_213::line_213,Synergy,sce-1,sce1_synergy_run_0074,eval_run_0074_web_batch_20260622_141137,repeat_001,213,213,Win,True,90.0,90.0,3.0,90.0,0.0,36404,17,17,14,4,0.2352941176470588,0,0.0,2,5,0.2941176470588235,17,1.0,10.101070588235292,120.0853,0.4117647058823529,0.3529411764705882,0.1190764705882353,0.8387,0.1764705882352941,2.4444444444444446,9.0,0.2745098039215686,1.0,2,0.1176470588235294,7,0.4117647058823529,0.0,0.0,0.1873849082749005,0.9208609453412492,0.2588235294117647,0.0,0.0,0.0,0.1749114440178229,0.8223013308694371,0.2458250000039186,0,3814,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\synergy\sce1_synergy_run_0074\final_eval\eval_run_0074_web_batch_20260622_141137,web_batch_20260622_141137,0.0038613445326393,-0.0503143302231963,-0.0088162911897109,-0.0080891933943597,0.0038613445326393,-0.0132588250919579,-0.0110344909043177,-0.0129768741754894,-0.0131993338469948,0.0075229190973677,90.0,0.0038613445326393,63.0,2.5550749399178656,0.2136869547794579,1.8058307846735753,high_score_positive_contribution,2,True
False,repeat_001::ep_57::line_57,Synergy,sce-1,sce1_synergy_run_0074,eval_run_0074_web_batch_20260622_141137,repeat_001,57,57,Win,True,90.0,90.0,3.0,90.0,0.0,9572,17,17,14,4,0.2352941176470588,0,0.0,2,5,0.2941176470588235,17,1.0,10.061311764705884,120.0853,0.2941176470588235,0.2941176470588235,0.144835294117647,0.8176,0.2352941176470588,6.75,36.0,0.2941176470588235,1.0,3,0.1764705882352941,6,0.3529411764705882,0.0,0.0,0.1996937605552032,0.9145309453412492,0.2588235294117647,0.0,0.0,0.0,0.1804504275439591,0.8200858308694372,0.2147750000016657,0,3814,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\synergy\sce1_synergy_run_0074\final_eval\eval_run_0074_web_batch_20260622_141137,web_batch_20260622_141137,0.0031217555379398,-0.050306340327461695,-0.0088162911897109,-0.0080891933943597,0.0031217555379398,-0.0125112462015238,-0.0110344909043177,-0.0129768741754894,-0.0115361198217596,0.0066863462518593,90.0,0.0031217555379398,63.0,2.5550749399178656,0.07762421074097958,1.762290706581262,high_score_positive_contribution,3,True
False,repeat_001::ep_8::line_8,Synergy,sce-1,sce1_synergy_run_0074,eval_run_0074_web_batch_20260622_141137,repeat_001,8,8,Win,True,69.0,69.0,3.0,69.0,0.0,1364,18,18,11,7,0.3888888888888889,0,0.0,1,4,0.2222222222222222,18,1.0,0.6329888888888888,10.2313,0.1111111111111111,0.5,0.4093944444444444,0.7515,0.7222222222222222,158.92857142857142,833.0,0.7222222222222222,1.0,12,0.6666666666666666,13,0.7222222222222222,0.3888888888888889,0.0,0.3530374383781398,0.7277365559800903,0.6305555555555554,1.0,0.0,0.0,0.3795612917146073,0.7547077945930316,0.2394749999998779,0,2905,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\synergy\sce1_synergy_run_0074\final_eval\eval_run_0074_web_batch_20260622_141137,web_batch_20260622_141137,0.0196543091720431,0.0047943621070945,-0.0036791625830536,-0.0033757344242833,-0.0078050500576117,0.0059935110652859,0.0027433140539036,0.0109174840528536,0.0038326961069372,-0.0075118213068561,69.0,0.0196543091720431,63.0,1.066268787357511,3.1191305467477566,1.7231845503623897,high_score_positive_contribution,4,True
False,repeat_001::ep_1::line_1,Synergy,sce-1,sce1_synergy_run_0074,eval_run_0074_web_batch_20260622_141137,repeat_001,1,1,Win,True,66.0,66.0,3.0,66.0,0.0,160,17,17,14,0,0.0,2,0.1176470588235294,0,9,0.5294117647058824,17,1.0,15.948494117647058,120.0853,0.5294117647058824,0.5294117647058824,0.3309117647058823,0.8729,0.4117647058823529,350.9230769230769,1606.0,0.5098039215686274,1.0,6,0.3529411764705882,13,0.7647058823529411,0.1176470588235294,0.1176470588235294,0.3595854424686867,0.9311209453412492,0.4911764705882352,1.0,0.0577854671280276,0.1176470588235294,0.3572546255814972,0.8435393896929667,0.6132333333335183,0,1770,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\synergy\sce1_synergy_run_0074\final_eval\eval_run_0074_web_batch_20260622_141137,web_batch_20260622_141137,0.020569082646049803,0.020569082646049803,0.0032748674426305,0.0038100268182451,0.003658481854037,0.0037922161199528,0.002196110452726,0.0038373799584584,0.0033637797603122,0.0029661965728192,66.0,0.020569082646049803,63.0,0.8535821941346032,3.287422111304548,1.6324109676289857,high_score_positive_contribution,5,True
False,repeat_001::ep_169::line_169,Synergy,sce-1,sce1_synergy_run_0074,eval_run_0074_web_batch_20260622_141137,repeat_001,169,169,Win,True,72.0,72.0,3.0,72.0,0.0,28796,18,18,11,3,0.1666666666666666,2,0.1111111111111111,2,7,0.3888888888888889,18,1.0,8.473016666666668,95.4317,0.3888888888888889,0.3888888888888889,0.2045944444444444,0.805,0.2777777777777778,80.66666666666667,254.0,0.3333333333333333,1.0,4,0.2222222222222222,8,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.2403401649422895,0.9035607464358444,0.3277777777777777,1.0,0.0364197530864197,0.1111111111111111,0.2450975186684747,0.8329129279192122,0.2661249999960091,0,1770,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\synergy\sce1_synergy_run_0074\final_eval\eval_run_0074_web_batch_20260622_141137,web_batch_20260622_141137,0.013486438980653801,0.008729669972831002,0.004389089002411,0.0021008439309044,0.0037059883922572,-0.0018951185593988,0.0032905176550812,-0.002861650448424,-0.0030252736026177,0.0026211682943722,72.0,0.013486438980653801,63.0,1.2789553805804188,1.9844228251238805,1.5047049628343268,high_score_positive_contribution,6,True
False,repeat_001::ep_102::line_102,Synergy,sce-1,sce1_synergy_run_0074,eval_run_0074_web_batch_20260622_141137,repeat_001,102,102,Win,True,78.0,78.0,9.0,78.0,0.0,17462,17,17,13,3,0.1764705882352941,1,0.0588235294117647,1,5,0.2941176470588235,17,1.0,13.298817647058824,120.0853,0.4705882352941176,0.4705882352941176,0.1357411764705882,0.7901,0.1764705882352941,186.66666666666663,1656.0,0.2745098039215686,1.0,2,0.1176470588235294,8,0.4705882352941176,0.0588235294117647,0.0588235294117647,0.2369146185228027,0.906280945341249,0.3088235294117647,1.0,0.0181660899653979,0.0588235294117647,0.2264645195117318,0.8260218602812018,0.3508333333333742,0,477,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\synergy\sce1_synergy_run_0074\final_eval\eval_run_0074_web_batch_20260622_141137,web_batch_20260622_141137,0.008118078969487401,-0.002537362752675199,0.000329032899108,-0.0013079609604819,0.0034041212129431,-0.0042029119871918,0.0043849248574363,-0.0051445687744889,-0.0043402144021105,0.003732754430323,78.0,0.008118078969487401,63.0,1.7043285670262345,0.996801593141492,1.477919935383117,high_score_positive_contribution,7,True
False,repeat_001::ep_6::line_6,Synergy,sce-1,sce1_synergy_run_0074,eval_run_0074_web_batch_20260622_141137,repeat_001,6,6,Win,True,69.0,69.0,3.0,69.0,0.0,1010,17,17,12,4,0.2352941176470588,0,0.0,0,6,0.3529411764705882,17,1.0,1.3013235294117649,10.2313,0.1764705882352941,0.4117647058823529,0.3932529411764706,0.8765,0.5882352941176471,203.0,833.0,0.607843137254902,1.0,9,0.5294117647058824,12,0.7058823529411765,0.2352941176470588,0.0,0.3297747503682968,0.7652365559800902,0.5294117647058822,1.0,0.0,0.0,0.3336927553127923,0.7678327945930316,0.2752333333333467,0,3541,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\synergy\sce1_synergy_run_0074\final_eval\eval_run_0074_web_batch_20260622_141137,web_batch_20260622_141137,0.012626841262323399,-0.00040466437888439944,-0.0036791625830536,-0.0033757344242833,-0.0059766086338709,0.0034100323209983,0.0027433140539036,0.0064734948874215,0.0025209386885324,-0.0054436125373008,69.0,0.012626841262323399,63.0,1.066268787357511,1.8262819858692743,1.309473010881275,high_score_positive_contribution,8,True
False,repeat_001::ep_272::line_272,Synergy,sce-1,sce1_synergy_run_0074,eval_run_0074_web_batch_20260622_141137,repeat_001,272,272,Win,True,69.0,69.0,9.0,69.0,0.0,46792,14,14,11,3,0.2142857142857142,2,0.1428571428571428,1,7,0.5,14,1.0,1.4278142857142857,10.31,0.2857142857142857,0.2142857142857142,0.3194142857142857,0.902,0.4285714285714285,261.1428571428572,1746.0,0.4285714285714285,1.0,5,0.3571428571428571,7,0.5,0.1428571428571428,0.1428571428571428,0.2579917910998275,0.7736526834071886,0.3464285714285714,1.0,0.0494897959183673,0.1428571428571428,0.2659177345663509,0.7922070106210874,0.2430500000087931,0,2905,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\synergy\sce1_synergy_run_0074\final_eval\eval_run_0074_web_batch_20260622_141137,web_batch_20260622_141137,0.012090679196675301,0.0075360409576734014,0.0057558700773118,0.0035914950654599,-0.0025810409190592,-0.0004072973613402,0.0027433140539036,-0.0015662999586025,-0.0015268235174353,-0.0049794443092895,69.0,0.012090679196675301,63.0,1.066268787357511,1.7276438470864497,1.2779088064707715,high_score_positive_contribution,9,True
False,repeat_001::ep_210::line_210,Synergy,sce-1,sce1_synergy_run_0074,eval_run_0074_web_batch_20260622_141137,repeat_001,210,210,Win,True,78.0,78.0,9.0,78.0,0.0,35898,17,17,11,4,0.2352941176470588,1,0.0588235294117647,3,4,0.2352941176470588,17,1.0,7.017505882352941,32.1063,0.4705882352941176,0.4705882352941176,0.0930235294117647,0.7939,0.1176470588235294,3.125,17.0,0.2156862745098039,1.0,1,0.0588235294117647,5,0.2941176470588235,0.0588235294117647,0.0588235294117647,0.1978924350317478,0.8431723393173944,0.2529411764705882,1.0,0.014878892733564,0.0588235294117647,0.1893457134113453,0.8039338481728526,0.2659000000022615,0,477,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\synergy\sce1_synergy_run_0074\final_eval\eval_run_0074_web_batch_20260622_141137,web_batch_20260622_141137,0.0047139577565443,-0.015461799412651002,0.000329032899108,-0.0020476630448084,-0.0015142918408569,-0.0075446364365441,0.0043849248574363,-0.0090691658469859,-0.0078573719827834,-0.0018306204079878,78.0,0.0047139577565443,63.0,1.7043285670262345,0.3705428513374414,1.2775171380058208,high_score_positive_contribution,10,True
False,repeat_001::ep_108::line_108,Synergy,sce-1,sce1_synergy_run_0074,eval_run_0074_web_batch_20260622_141137,repeat_001,108,108,Win,True,66.0,66.0,9.0,66.0,0.0,18514,19,19,14,0,0.0,2,0.1052631578947368,2,10,0.5263157894736842,19,1.0,9.026247368421052,97.9655,0.4736842105263157,0.4736842105263157,0.2920894736842105,0.8904,0.3684210526315789,363.2307692307692,1660.0,0.4561403508771929,1.0,6,0.3157894736842105,12,0.631578947368421,0.1052631578947368,0.1052631578947368,0.3185433405961608,0.9300711279065998,0.4315789473684209,1.0,0.0454293628808864,0.1052631578947368,0.315449766426167,0.8413143684515205,0.2727000000015372,0,1770,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\synergy\sce1_synergy_run_0074\final_eval\eval_run_0074_web_batch_20260622_141137,web_batch_20260622_141137,0.0142924914258913,0.0142924914258913,0.0026201143362676,0.002417496474914,0.0034103431259771,0.0019072852574345,0.002196110452726,0.0017411417785721,0.001511093513897,0.0029198459537372,66.0,0.0142924914258913,63.0,0.8535821941346032,2.1327129001844227,1.2629040200705455,high_score_positive_contribution,11,True
False,repeat_001::ep_188::line_188,Synergy,sce-1,sce1_synergy_run_0074,eval_run_0074_web_batch_20260622_141137,repeat_001,188,188,Win,True,63.0,63.0,3.0,63.0,0.0,32184,14,14,12,2,0.1428571428571428,2,0.1428571428571428,1,7,0.5,14,1.0,1.30205,10.2684,0.2142857142857142,0.2142857142857142,0.4803142857142857,0.8739,0.6428571428571429,361.77777777777777,1702.0,0.619047619047619,1.0,8,0.5714285714285714,9,0.6428571428571429,0.1428571428571428,0.1428571428571428,0.3605347503850148,0.7648184576976969,0.475,1.0,0.0678571428571428,0.1428571428571428,0.3570620662446852,0.7891150316227654,0.2887250000007668,0,2905,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\synergy\sce1_synergy_run_0074\final_eval\eval_run_0074_web_batch_20260622_141137,web_batch_20260622_141137,0.0141162945488062,0.0123060201441332,0.0034596453124267,0.0037129341399858,-0.001810274404673,0.0028407928581163,0.0016489068515484,0.002454015386729,0.002557803862755,-0.0032858185630035,63.0,0.0141162945488062,63.0,0.6408956009116954,2.100297828084884,1.1079043136071158,high_score_positive_contribution,12,True
False,repeat_001::ep_29::line_29,Synergy,sce-1,sce1_synergy_run_0074,eval_run_0074_web_batch_20260622_141137,repeat_001,29,29,Win,True,72.0,72.0,-3.0,72.0,0.0,4816,19,19,15,4,0.2105263157894736,1,0.0526315789473684,2,6,0.3157894736842105,19,1.0,9.481631578947368,120.0853,0.3684210526315789,0.3684210526315789,0.1734263157894736,0.829,0.2631578947368421,29.6,236.0,0.3333333333333333,1.0,4,0.2105263157894736,8,0.4210526315789473,0.0526315789473684,0.0526315789473684,0.2304707632631965,0.9179509453412492,0.3105263157894736,1.0,0.0163434903047091,0.0526315789473684,0.2229223697842279,0.8291775677115424,0.2858250000006279,0,1770,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\synergy\sce1_synergy_run_0074\final_eval\eval_run_0074_web_batch_20260622_141137,web_batch_20260622_141137,0.006372335998975701,-0.0023246181544957995,-0.0002436094716423,-0.001289283486516,0.0030818183438945,-0.0033932339006996,0.0032905176550812,-0.0037708272946136,-0.0036928072395635,0.0035731280775555,72.0,0.006372335998975701,63.0,1.2789553805804188,0.6756359448475817,1.085893161145911,high_score_positive_contribution,13,True
False,repeat_001::ep_217::line_217,Synergy,sce-1,sce1_synergy_run_0074,eval_run_0074_web_batch_20260622_141137,repeat_001,217,217,Win,True,75.0,75.0,3.0,75.0,0.0,37092,18,18,13,4,0.2222222222222222,1,0.0555555555555555,1,6,0.3333333333333333,18,1.0,1.6970277777777778,10.2619,0.2777777777777778,0.2777777777777778,0.2499722222222222,0.9022,0.3333333333333333,13.77777777777778,41.0,0.3703703703703704,1.0,5,0.2777777777777778,8,0.4444444444444444,0.0555555555555555,0.0555555555555555,0.2263474983956287,0.7732451474935718,0.3166666666666666,1.0,0.0175925925925925,0.0555555555555555,0.2238008187224773,0.7789691349560834,0.2583999999956177,0,3541,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\synergy\sce1_synergy_run_0074\final_eval\eval_run_0074_web_batch_20260622_141137,web_batch_20260622_141137,0.0038377212562588,-0.011533299744010104,-1.396588074560197e-05,-0.0012576846408629,-0.006190582177305,-0.0038883032467488,0.0038377212562588,-0.0040204850546066,-0.0046321720178116,-0.0069973679630549,75.0,0.0038377212562588,63.0,1.4916419738033266,0.20934096284265769,1.0813056502959126,high_score_positive_contribution,14,True
False,repeat_001::ep_19::line_19,Synergy,sce-1,sce1_synergy_run_0074,eval_run_0074_web_batch_20260622_141137,repeat_001,19,19,Win,True,78.0,78.0,9.0,78.0,0.0,3156,17,17,12,2,0.1176470588235294,0,0.0,3,6,0.3529411764705882,17,1.0,13.466788235294118,120.0853,0.4705882352941176,0.4705882352941176,0.1409411764705882,0.7796,0.1764705882352941,292.0,1608.0,0.2941176470588235,1.0,2,0.1176470588235294,7,0.4117647058823529,0.0,0.0,0.249946656993421,0.903130945341249,0.3,0.0,0.0,0.0,0.2174759956470394,0.8160958308694372,0.260849999999202,0,477,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\synergy\sce1_synergy_run_0074\final_eval\eval_run_0074_web_batch_20260622_141137,web_batch_20260622_141137,0.0011938583612321,-0.028219499630095,-0.0058807891287639,-0.0053957882686017,0.0011938583612321,-0.0050121290153741,-0.0073604095821253,-0.0057642419964621,-0.0031656073248551,0.0034550643996787,78.0,0.0011938583612321,63.0,1.7043285670262345,-0.2770524839730421,1.070286630706466,high_score_positive_contribution,15,True
False,repeat_001::ep_135::line_135,Synergy,sce-1,sce1_synergy_run_0074,eval_run_0074_web_batch_20260622_141137,repeat_001,135,135,Win,True,75.0,75.0,9.0,75.0,0.0,23018,14,14,13,5,0.3571428571428571,0,0.0,0,3,0.2142857142857142,14,1.0,9.445321428571429,121.9877,0.1428571428571428,0.1428571428571428,0.2028714285714285,0.8999,0.3571428571428571,21.33333333333333,101.0,0.3571428571428571,1.0,4,0.2857142857142857,6,0.4285714285714285,0.0,0.0,0.2088708615612505,0.9396641457423685,0.275,0.0,0.0,0.0,0.1902418877025627,0.8288824510098289,0.260766666661046,0,1784,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\synergy\sce1_synergy_run_0074\final_eval\eval_run_0074_web_batch_20260622_141137,web_batch_20260622_141137,0.0035368018704881,-0.0258885007417618,-0.0051469136135271,-0.0047224369871623,0.0035368018704881,-0.0065325137606159,-0.0064418892515772,-0.0065815489993674,-0.0060108073155215,0.0058425991164456,75.0,0.0035368018704881,63.0,1.4916419738033266,0.1539805969424449,1.0635903332078445,high_score_positive_contribution,16,True
False,repeat_001::ep_128::line_128,Synergy,sce-1,sce1_synergy_run_0074,eval_run_0074_web_batch_20260622_141137,repeat_001,128,128,Win,True,63.0,63.0,3.0,63.0,0.0,21864,14,14,12,2,0.1428571428571428,2,0.1428571428571428,1,7,0.5,14,1.0,1.3701642857142855,10.2518,0.2857142857142857,0.2857142857142857,0.4215857142857143,0.8834,0.5714285714285714,352.3333333333333,1668.0,0.5714285714285714,1.0,7,0.5,9,0.6428571428571429,0.1428571428571428,0.1428571428571428,0.3311900920954519,0.76750669254091,0.4642857142857142,1.0,0.0663265306122448,0.1428571428571428,0.3401069700143819,0.7900559138178899,0.2411500000008004,0,2905,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\synergy\sce1_synergy_run_0074\final_eval\eval_run_0074_web_batch_20260622_141137,web_batch_20260622_141137,0.0131298227423197,0.0113983322573176,0.0034596453124267,0.0035834161098793,-0.0017314904850021,0.0022667942182732,0.0016489068515484,0.0021710602501921,0.0015632157055645,-0.0031967035432671,63.0,0.0131298227423197,63.0,0.6408956009116954,1.9188158673349365,1.0498300861671326,high_score_positive_contribution,17,True
False,repeat_001::ep_81::line_81,Synergy,sce-1,sce1_synergy_run_0074,eval_run_0074_web_batch_20260622_141137,repeat_001,81,81,Win,True,63.0,63.0,3.0,63.0,0.0,13750,14,14,12,2,0.1428571428571428,2,0.1428571428571428,1,7,0.5,14,1.0,1.3003285714285713,10.2455,0.2857142857142857,0.2857142857142857,0.4151571428571428,0.8879,0.5714285714285714,346.0,1640.0,0.5714285714285714,1.0,7,0.5,9,0.6428571428571429,0.1428571428571428,0.1428571428571428,0.327823384714852,0.7687952302980909,0.4642857142857142,1.0,0.0663265306122448,0.1428571428571428,0.3385919516931119,0.7905069020329033,0.2614999999988043,0,2905,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\synergy\sce1_synergy_run_0074\final_eval\eval_run_0074_web_batch_20260622_141137,web_batch_20260622_141137,0.013078533239509799,0.0113848058448163,0.0034596453124267,0.0035834161098793,-0.0016937273946935,0.0022155047154633,0.0016489068515484,0.0021710602501921,0.0014491067847371,-0.0031539884999917,63.0,0.013078533239509799,63.0,0.6408956009116954,1.9093800988977387,1.0468106402672293,high_score_positive_contribution,18,True
False,repeat_001::ep_42::line_42,Synergy,sce-1,sce1_synergy_run_0074,eval_run_0074_web_batch_20260622_141137,repeat_001,42,42,Win,True,72.0,72.0,3.0,72.0,0.0,7052,18,18,14,3,0.1666666666666666,1,0.0555555555555555,2,4,0.2222222222222222,18,1.0,11.5086,96.3016,0.5555555555555556,0.5,0.0994666666666666,0.8029,0.1111111111111111,10.1,91.0,0.2407407407407407,1.0,1,0.0555555555555555,8,0.4444444444444444,0.0555555555555555,0.0555555555555555,0.2171829506183077,0.9032412154849974,0.2833333333333333,1.0,0.0157407407407407,0.0555555555555555,0.2080101055560162,0.8244677587530824,0.2755666666658385,0,1770,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\synergy\sce1_synergy_run_0074\final_eval\eval_run_0074_web_batch_20260622_141137,web_batch_20260622_141137,0.0055853378188953,-0.0054223196671897705,-1.1974547939670127e-05,-0.0013910652695533,0.0022948201638141,-0.0044006811079509,0.0032905176550812,-0.0052039365606412,-0.0045915508706682,0.0026000302533564,72.0,0.0055853378188953,63.0,1.2789553805804188,0.5308512972900074,1.0395620739274871,high_score_positive_contribution,19,True
False,repeat_001::ep_143::line_143,Synergy,sce-1,sce1_synergy_run_0074,eval_run_0074_web_batch_20260622_141137,repeat_001,143,143,Win,True,78.0,78.0,3.0,78.0,0.0,24414,17,17,14,3,0.1764705882352941,0,0.0,1,6,0.3529411764705882,17,1.0,11.1868,120.0853,0.4117647058823529,0.4117647058823529,0.0892882352941176,0.7304,0.1176470588235294,210.5,1676.0,0.2156862745098039,1.0,1,0.0588235294117647,7,0.4117647058823529,0.0,0.0,0.1869260281158947,0.8883709453412492,0.25,0.0,0.0,0.0,0.1716167126521526,0.8109298308694373,0.2498200000019323,0,1770,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\synergy\sce1_synergy_run_0074\final_eval\eval_run_0074_web_batch_20260622_141137,web_batch_20260622_141137,4.352750704333837e-05,-0.037009922429993465,-0.0058807891287639,-0.0053957882686017,4.352750704333837e-05,-0.0091407393699022,-0.0073604095821253,-0.0092757235876437,-0.0088457990200781,0.0021538882560886,78.0,4.352750704333837e-05,63.0,1.7043285670262345,-0.48867971706436675,1.0025659161172422,high_score_positive_contribution,20,True
False,repeat_001::ep_14::line_14,Synergy,sce-1,sce1_synergy_run_0074,eval_run_0074_web_batch_20260622_141137,repeat_001,14,14,Win,True,75.0,75.0,-3.0,75.0,0.0,2346,17,17,14,4,0.2352941176470588,0,0.0,1,8,0.4705882352941176,17,1.0,1.271464705882353,10.2714,0.1764705882352941,0.1764705882352941,0.4265529411764706,0.8951,0.5294117647058824,29.818181818181817,91.0,0.5490196078431373,1.0,8,0.4705882352941176,10,0.5882352941176471,0.0,0.0,0.3188549867859432,0.7712076640981875,0.4,0.0,0.0,0.0,0.2834847440536744,0.7699226824343657,0.289074999999972,0,2026,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\synergy\sce1_synergy_run_0074\final_eval\eval_run_0074_web_batch_20260622_141137,web_batch_20260622_141137,0.0019160180726493,-0.022348826831501998,-0.0051469136135271,-0.0047224369871623,-0.0079536050518847,0.0008143752377344,-0.0064418892515772,0.0011016428349149,0.0026652325117891,-0.0071545688836051,75.0,0.0019160180726493,63.0,1.4916419738033266,-0.14419621829891163,0.9681737523306104,high_score_positive_contribution,21,True
False,repeat_001::ep_240::line_240,Synergy,sce-1,sce1_synergy_run_0074,eval_run_0074_web_batch_20260622_141137,repeat_001,240,240,Win,True,72.0,72.0,9.0,72.0,0.0,41158,15,15,13,0,0.0,0,0.0,1,7,0.4666666666666667,15,1.0,25.04482,120.0853,0.7333333333333333,0.7333333333333333,0.1206333333333333,0.622,0.1333333333333333,1.6666666666666667,8.0,0.3333333333333333,1.0,1,0.0666666666666666,11,0.7333333333333333,0.0,0.0,0.3383127953132283,0.8558509453412491,0.4166666666666666,0.0,0.0,0.0,0.2980740912242861,0.7995478308694371,0.2545166666673519,0,477,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\synergy\sce1_synergy_run_0074\final_eval\eval_run_0074_web_batch_20260622_141137,web_batch_20260622_141137,0.0035068103515660002,-0.0123479245028758,-0.0044130380982904,-0.0040490857057228,-0.0018692421293995,0.0016838885755556,-0.0055233689210291,0.0018229217760104,0.0036012705790026,-0.00053499460541,72.0,0.0035068103515660002,63.0,1.2789553805804188,0.1484630346319337,0.9171978298769037,high_score_positive_contribution,22,True
False,repeat_001::ep_56::line_56,Synergy,sce-1,sce1_synergy_run_0074,eval_run_0074_web_batch_20260622_141137,repeat_001,56,56,Win,True,69.0,69.0,9.0,69.0,0.0,9410,14,14,13,4,0.2857142857142857,1,0.0714285714285714,1,6,0.4285714285714285,14,1.0,4.969271428571429,44.4038,0.2857142857142857,0.2857142857142857,0.2263214285714285,0.9125,0.3571428571428571,11.857142857142858,37.0,0.3571428571428571,1.0,3,0.2142857142857142,7,0.5,0.0714285714285714,0.0714285714285714,0.2363167198952749,0.900225724122212,0.3178571428571428,1.0,0.022704081632653,0.0714285714285714,0.231878238238588,0.8257932891570599,0.2305599999985474,0,2026,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\synergy\sce1_synergy_run_0074\final_eval\eval_run_0074_web_batch_20260622_141137,web_batch_20260622_141137,0.005879525392028101,0.0005539221484662004,0.001038353747129,-0.0001794281119784,0.0020978575909955,-0.0023245225908234,0.0027433140539036,-0.0028216525407601,-0.0027490569684876,0.0020013416319397,69.0,0.005879525392028101,63.0,1.066268787357511,0.5849732065522363,0.9122542014998231,high_score_positive_contribution,23,True
