selected,selection_key,method,scenario,experiment_id,eval_name,repeat,episode_id,line_no,result,win,score,terminal_hp_margin,final_hp_delta,final_hp_my,final_hp_enemy,final_game_loop,frame_count,state_seq_len,unique_state_count,ood_frames,ood_ratio,mechanism_changed_frames,mechanism_changed_ratio,switch_frames,tuning_frames,tuning_ratio,gate_frames,gate_ratio,gate_A_mean,gate_A_max,gate_A_positive_ratio,gate_A_pass_ratio,gate_C_mean,gate_C_max,gate_C_pass_ratio,gate_v_mean,gate_v_max,gate_v_support_mean,gate_v_support_max,gate_supported_frames,gate_supported_ratio,gate_validated_frames,gate_validated_ratio,gate_joint_pass_ratio,gate_changed_ratio,gate_mean_evidence_score,gate_peak_evidence_score,gate_mean_gate_pass_score,gate_peak_gate_pass_score,gate_mean_rectification_score,gate_peak_rectification_score,gate_mean_support_score,gate_peak_support_score,avg_decision_ms,first_state_key,last_state_key,eval_dir,batch_tag,score_numeric,score_bin,etg_subset_mean_score,etg_subset_std_score,counterpart_rule,synergy_selected_mean_score,synergy_selected_median_score,synergy_selected_std_score,target_mean_score,target_median_score,counterpart_rank
False,repeat_001::ep_47::line_47,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,47,47,Win,True,72.0,72.0,21.0,72.0,0.0,5672,12,12,12,0,0.0,0,0.0,0,2,0.1666666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1929000000000513,0,10175,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,72.0,3,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,55
False,repeat_001::ep_49::line_49,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,49,49,Win,True,72.0,72.0,15.0,72.0,0.0,5906,12,12,11,0,0.0,0,0.0,0,3,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2047666666662451,0,1518,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,72.0,3,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,56
False,repeat_001::ep_54::line_54,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,54,54,Win,True,72.0,72.0,15.0,72.0,0.0,6476,12,12,12,0,0.0,0,0.0,0,2,0.1666666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1613000000002529,0,8114,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,72.0,3,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,57
False,repeat_001::ep_58::line_58,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,58,58,Win,True,72.0,72.0,21.0,72.0,0.0,6944,12,12,11,0,0.0,0,0.0,0,3,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245433333333267,0,4690,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,72.0,3,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,58
False,repeat_001::ep_98::line_98,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,98,98,Win,True,72.0,72.0,21.0,72.0,0.0,11684,12,12,11,0,0.0,0,0.0,0,3,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2022333333329129,0,8801,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,72.0,4,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,59
False,repeat_001::ep_111::line_111,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,111,111,Win,True,72.0,72.0,15.0,72.0,0.0,13220,12,12,12,0,0.0,0,0.0,0,2,0.1666666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211799999998874,0,10175,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,72.0,4,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,60
False,repeat_001::ep_161::line_161,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,161,161,Win,True,72.0,72.0,18.0,72.0,0.0,19090,12,12,11,1,0.0833333333333333,0,0.0,0,2,0.1666666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2621000000004869,0,ood:1666:24-9:agg:d0.500,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,72.0,4,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,61
False,repeat_001::ep_194::line_194,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,194,194,Win,True,72.0,72.0,15.0,72.0,0.0,22866,12,12,12,1,0.0833333333333333,0,0.0,0,3,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3428666666659789,0,2390,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,72.0,4,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,62
False,repeat_001::ep_205::line_205,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,205,205,Win,True,72.0,72.0,21.0,72.0,0.0,24138,12,12,11,0,0.0,0,0.0,0,2,0.1666666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2211999999985892,0,3506,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,72.0,4,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,63
False,repeat_001::ep_238::line_238,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,238,238,Win,True,72.0,72.0,3.0,72.0,0.0,28034,13,13,12,1,0.0769230769230769,0,0.0,0,3,0.2307692307692307,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1927666666621993,0,1566,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,72.0,4,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,64
False,repeat_001::ep_244::line_244,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,244,244,Win,True,72.0,72.0,21.0,72.0,0.0,28716,12,12,11,0,0.0,0,0.0,0,2,0.1666666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2889000000010355,0,10175,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,72.0,4,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,65
False,repeat_001::ep_259::line_259,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,259,259,Win,True,72.0,72.0,15.0,72.0,0.0,30546,12,12,11,1,0.0833333333333333,0,0.0,0,1,0.0833333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1847999999995409,0,2365,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,72.0,4,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,66
False,repeat_001::ep_262::line_262,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,262,262,Win,True,72.0,72.0,21.0,72.0,0.0,30892,12,12,12,1,0.0833333333333333,0,0.0,0,2,0.1666666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2221000000020012,0,1521,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,72.0,4,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,67
False,repeat_001::ep_30::line_30,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,30,30,Win,True,69.0,69.0,-3.0,69.0,0.0,3608,13,13,13,0,0.0,0,0.0,0,3,0.2307692307692307,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2099333333328938,0,1371,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,69.0,2,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,68
False,repeat_001::ep_44::line_44,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,44,44,Win,True,69.0,69.0,3.0,69.0,0.0,5316,13,13,12,0,0.0,0,0.0,0,2,0.1538461538461538,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1708499999999446,0,4438,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,69.0,2,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,69
False,repeat_001::ep_82::line_82,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,82,82,Win,True,69.0,69.0,3.0,69.0,0.0,9862,13,13,13,0,0.0,0,0.0,0,5,0.3846153846153846,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277600000000433,0,1371,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,69.0,2,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,70
False,repeat_001::ep_83::line_83,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,83,83,Win,True,69.0,69.0,18.0,69.0,0.0,9974,12,12,10,0,0.0,0,0.0,0,2,0.1666666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223249999999453,0,2375,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,69.0,2,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,71
False,repeat_001::ep_85::line_85,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,85,85,Win,True,69.0,69.0,3.0,69.0,0.0,10208,13,13,13,0,0.0,0,0.0,0,3,0.2307692307692307,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1706333333331144,0,1681,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,69.0,2,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,72
False,repeat_001::ep_133::line_133,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,133,133,Win,True,69.0,69.0,3.0,69.0,0.0,15824,13,13,12,0,0.0,0,0.0,0,3,0.2307692307692307,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2471333333341855,0,2286,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,69.0,2,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,73
False,repeat_001::ep_145::line_145,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,145,145,Win,True,69.0,69.0,12.0,69.0,0.0,17228,12,12,12,0,0.0,0,0.0,0,3,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2072333333321315,0,2286,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,69.0,3,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,74
False,repeat_001::ep_208::line_208,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,208,208,Win,True,69.0,69.0,3.0,69.0,0.0,24484,13,13,13,0,0.0,0,0.0,0,2,0.1538461538461538,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298299999997198,0,1371,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,69.0,3,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,75
False,repeat_001::ep_296::line_296,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,296,296,Win,True,69.0,69.0,3.0,69.0,0.0,34920,13,13,12,1,0.0769230769230769,0,0.0,0,3,0.2307692307692307,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2189333333338557,0,2834,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,69.0,3,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,76
False,repeat_001::ep_7::line_7,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,7,7,Win,True,66.0,66.0,3.0,66.0,0.0,832,15,15,13,0,0.0,0,0.0,0,5,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1985749999997565,0,1566,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,66.0,1,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,77
False,repeat_001::ep_33::line_33,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,33,33,Win,True,66.0,66.0,6.0,66.0,0.0,3984,13,13,13,1,0.0769230769230769,0,0.0,0,3,0.2307692307692307,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2188999999989486,0,1566,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,66.0,1,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,78
False,repeat_001::ep_40::line_40,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,40,40,Win,True,66.0,66.0,9.0,66.0,0.0,4838,13,13,12,2,0.1538461538461538,0,0.0,0,1,0.0769230769230769,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1761000000009005,0,1566,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,66.0,2,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,79
False,repeat_001::ep_65::line_65,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,65,65,Win,True,66.0,66.0,9.0,66.0,0.0,7808,12,12,11,0,0.0,0,0.0,0,3,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2490333333338886,0,3506,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,66.0,2,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,80
False,repeat_001::ep_287::line_287,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,287,287,Win,True,66.0,66.0,3.0,66.0,0.0,33832,15,15,15,0,0.0,0,0.0,0,2,0.1333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2221499999990328,0,1566,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,66.0,2,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,81
False,repeat_001::ep_295::line_295,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,295,295,Win,True,66.0,66.0,9.0,66.0,0.0,34798,12,12,10,0,0.0,0,0.0,0,4,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1760499999967635,0,2211,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,66.0,2,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,82
False,repeat_001::ep_1::line_1,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,1,1,Win,True,63.0,63.0,3.0,63.0,0.0,120,13,13,11,0,0.0,0,0.0,0,4,0.3076923076923077,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2255000000004337,0,1371,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,63.0,1,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,83
False,repeat_001::ep_18::line_18,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,18,18,Win,True,63.0,63.0,18.0,63.0,0.0,2124,12,12,12,0,0.0,0,0.0,0,3,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2813999999998391,0,2121,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,63.0,1,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,84
False,repeat_001::ep_107::line_107,ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,107,107,Win,True,63.0,63.0,3.0,63.0,0.0,12752,14,14,13,0,0.0,0,0.0,0,3,0.2142857142857142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2120333333290129,0,3459,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\eval_run_0069_web_batch_20260622_141137,web_batch_20260622_141137,63.0,1,73.11,7.870023680223126,original_final_eval_subset_lower_mean_high_variation,77.46,78.0,3.7508786849338285,76.33473639451985,76.87473639451986,85
