state_id,x,y,visits,method_count,methods,color,category,marker
332,0.06353401768610385,1.9681545558379148,2,1,QTRAN,#9467BD,baseline_unique,o
344,2.5037710777805926,2.0363988095049756,2,1,QTRAN,#9467BD,baseline_unique,o
355,-1.5569594519386696,1.8968419482905496,2,1,QTRAN,#9467BD,baseline_unique,o
365,-1.9163980108718426,0.6330090571574053,2,2,QTRAN;VDN,#dbdbdb,baseline_shared,o
368,0.5374698620488406,0.21457309599688695,2,1,QTRAN,#9467BD,baseline_unique,o
369,2.633556847583266,1.1150752882758275,2,1,QTRAN,#9467BD,baseline_unique,o
373,-1.7045586358226705,1.7387127342892748,2,1,QTRAN,#9467BD,baseline_unique,o
378,-1.8276001386434113,2.1543790504388873,2,1,QTRAN,#9467BD,baseline_unique,o
382,0.09348313849818905,1.8494928739165417,2,1,QTRAN,#9467BD,baseline_unique,o
383,-1.8148726308003242,-0.9887432971266757,2,1,QTRAN,#9467BD,baseline_unique,o
385,1.4631918190378983,5.933392974085733,2,1,QTRAN,#9467BD,baseline_unique,o
387,0.761685372665101,1.4999754098787672,2,1,QTRAN,#9467BD,baseline_unique,o
392,0.7493959120743731,0.024263655964849615,2,1,QTRAN,#9467BD,baseline_unique,o
393,1.013058155233619,0.2932215811295639,2,1,QTRAN,#9467BD,baseline_unique,o
405,-3.528545211000773,0.7176013073589985,2,1,VDN,#D62728,baseline_unique,o
418,0.8679132672325824,-0.1701119058435186,2,1,VDN,#D62728,baseline_unique,o
424,0.15283487200167464,1.8137014171566992,2,1,VDN,#D62728,baseline_unique,o
426,-2.0216464697556304,0.9759725323942797,2,1,VDN,#D62728,baseline_unique,o
430,-1.4913903473402172,1.0848157648679606,2,1,VDN,#D62728,baseline_unique,o
433,-3.8633377109326568,-2.23244393137421,2,1,VDN,#D62728,baseline_unique,o
438,0.8382381035820542,1.1406038795345153,2,1,VDN,#D62728,baseline_unique,o
441,0.3131560413336929,1.559413359354943,2,1,VDN,#D62728,baseline_unique,o
457,-3.4376361717422674,-2.0045490858877932,2,1,VDN,#D62728,baseline_unique,o
458,-3.3526022153925585,-1.0430356087074322,2,1,VDN,#D62728,baseline_unique,o
462,0.42124370424826907,1.5003250701883848,2,1,VDN,#D62728,baseline_unique,o
473,-3.578850701783234,-1.1096634215385945,2,1,VDN,#D62728,baseline_unique,o
474,-1.4131334933276682,0.33653826135754006,2,1,VDN,#D62728,baseline_unique,o
475,-3.6086550368063883,-3.3001169222653126,2,1,VDN,#D62728,baseline_unique,o
487,-1.7649210901862538,1.5604200090408573,2,1,VDN,#D62728,baseline_unique,o
488,0.1813009711381953,1.4447712927283098,2,1,VDN,#D62728,baseline_unique,o
491,-3.940618499659659,-2.854093424281184,2,1,VDN,#D62728,baseline_unique,o
493,-2.051550912684279,-0.5932180145980823,2,1,VDN,#D62728,baseline_unique,o
498,0.4590871251706071,0.9318783371140996,2,1,VDN,#D62728,baseline_unique,o
504,0.4314985146445715,1.7367883331279463,2,1,VDN,#D62728,baseline_unique,o
506,-1.3839710176337061,1.2756270118614055,2,1,VDN,#D62728,baseline_unique,o
507,0.5375958938029578,1.1095833386301706,2,1,VDN,#D62728,baseline_unique,o
509,-1.529522668337081,0.9601279552471966,2,1,VDN,#D62728,baseline_unique,o
510,0.5928640241167722,1.5565626761272378,2,1,VDN,#D62728,baseline_unique,o
512,0.6034732845887489,1.478721315570295,2,1,VDN,#D62728,baseline_unique,o
513,0.08667699172544026,1.4620325280721962,2,1,VDN,#D62728,baseline_unique,o
514,-1.8087924608579538,1.2286990744216868,2,1,VDN,#D62728,baseline_unique,o
518,-1.7020925641132123,0.8216771149595444,2,1,VDN,#D62728,baseline_unique,o
522,2.448644997715119,1.7867344441759692,2,1,VDN,#D62728,baseline_unique,o
523,-3.199929429914769,-2.992840502774071,2,1,VDN,#D62728,baseline_unique,o
529,3.53131911847263,2.2150431371954475,2,1,VDN,#D62728,baseline_unique,o
530,0.6480317813158362,0.6655714482055072,2,2,MAT;VDN,#dbdbdb,baseline_shared,o
533,0.7588998250709655,0.6268188374846572,2,1,VDN,#D62728,baseline_unique,o
565,-3.444724895394404,-4.072430502901254,2,1,MAPPO,#17BECF,baseline_unique,o
568,0.634567503700227,-0.7733205051975397,2,1,MAPPO,#17BECF,baseline_unique,o
586,3.3985956446504284,-1.3928824029162772,2,2,MAT;RMAPPO,#dbdbdb,baseline_shared,o
594,-4.067085590249101,-1.832666697395909,2,1,MAT,#E377C2,baseline_unique,o
595,-1.5447944910837117,-1.3347358722541596,2,1,MAT,#E377C2,baseline_unique,o
599,-3.6812340305683784,-2.10562350117213,2,1,MAT,#E377C2,baseline_unique,o
602,-1.4690604840979844,1.5004027548303247,2,1,MAT,#E377C2,baseline_unique,o
611,0.4618853063528635,0.8767699925611177,2,1,MAT,#E377C2,baseline_unique,o
638,2.170856417515836,1.998451883338557,2,1,RMAPPO,#8C564B,baseline_unique,o
688,3.5016021935656036,-1.9999273147390442,2,2,ETG-only;Synergy,#dbdbdb,calp_shared,^
705,0.7054409957635559,-2.0024488354284613,2,1,ETG-only,#8DB7E8,calp_unique,^
708,3.619670134859348,2.8048099700421187,2,2,ETG-only;Synergy,#dbdbdb,calp_shared,^
709,5.166947990989847,-0.8344624308984815,2,1,ETG-only,#8DB7E8,calp_unique,^
718,0.8247166605583575,-1.6760299260474514,2,1,ETG-only,#8DB7E8,calp_unique,^
721,2.741845422826624,1.7484540564937907,2,2,ETG-only;Synergy,#dbdbdb,calp_shared,^
727,0.5086190782365061,-1.167613598255098,2,1,ETG-only,#8DB7E8,calp_unique,^
728,2.811208393747478,-0.5588441209028749,2,1,ETG-only,#8DB7E8,calp_unique,^
739,0.07521974238995363,4.129920768823334,2,1,ETG-only,#8DB7E8,calp_unique,^
748,2.849283365450457,0.1689523614121156,2,1,ETG-only,#8DB7E8,calp_unique,^
749,3.298820395904821,3.171318058640696,2,1,ETG-only,#8DB7E8,calp_unique,^
750,0.9754330534302472,-1.9545002834393195,2,1,ETG-only,#8DB7E8,calp_unique,^
751,3.367383275269691,2.9951821649041173,2,1,ETG-only,#8DB7E8,calp_unique,^
758,4.274641541098064,1.217046224233151,2,2,ETG-only;Synergy,#dbdbdb,calp_shared,^
773,3.4287999290201343,-2.0614048345732687,2,1,Synergy,#1F5A9D,calp_unique,^
774,0.6349245820968926,-1.019383945608295,2,1,Synergy,#1F5A9D,calp_unique,^
775,3.0066907785695087,-0.19229584825005844,2,1,Synergy,#1F5A9D,calp_unique,^
779,3.049278623135508,0.5108811405094825,2,1,Synergy,#1F5A9D,calp_unique,^
792,1.2174879548830637,-0.7911108228237503,2,1,Synergy,#1F5A9D,calp_unique,^
796,3.378420482720397,-1.646671740535291,2,1,Synergy,#1F5A9D,calp_unique,^
797,-1.3325252805450467,-2.935935012827948,2,1,Synergy,#1F5A9D,calp_unique,^
801,-1.0040907540183643,-2.452995800790722,2,1,Synergy,#1F5A9D,calp_unique,^
804,-1.544254787614621,-2.566495810811563,2,1,Synergy,#1F5A9D,calp_unique,^
806,0.6072415870734018,-0.2855370376540284,2,1,Synergy,#1F5A9D,calp_unique,^
807,3.121453653309651,0.7136896879451213,2,1,Synergy,#1F5A9D,calp_unique,^
808,0.36354502397249683,3.8034819838487537,2,1,Synergy,#1F5A9D,calp_unique,^
812,2.7112940559700878,0.40733538381358764,2,1,Synergy,#1F5A9D,calp_unique,^
813,4.259433621133778,0.8204299249982712,2,1,Synergy,#1F5A9D,calp_unique,^
98,-2.0511337355581025,0.9085344108975115,1,1,QMIX,#F28E2B,baseline_unique,o
100,0.4597710645863307,1.8224333090352483,1,1,QMIX,#F28E2B,baseline_unique,o
123,0.7506546668910224,3.234511545552102,1,1,QMIX,#F28E2B,baseline_unique,o
132,-1.4742538330062707,1.4648836212323693,1,1,QMIX,#F28E2B,baseline_unique,o
133,-1.5957805307139854,2.161291475536967,1,1,QMIX,#F28E2B,baseline_unique,o
171,-0.08715789460363628,1.7222363303231005,1,1,QMIX,#F28E2B,baseline_unique,o
174,-4.054434251459672,-3.487819475415164,1,1,QMIX,#F28E2B,baseline_unique,o
182,-1.3054633860170923,-1.399338000408031,1,1,QMIX,#F28E2B,baseline_unique,o
186,-1.4717507567477588,0.17166784554679648,1,1,QMIX,#F28E2B,baseline_unique,o
190,3.6757855339787104,4.00809354671096,1,1,QMIX,#F28E2B,baseline_unique,o
191,-1.691620992870573,0.47129982210934035,1,1,QMIX,#F28E2B,baseline_unique,o
194,-1.8201700151980444,-0.7689961106230391,1,1,QMIX,#F28E2B,baseline_unique,o
197,-1.7107027132171204,0.6210375139930946,1,1,QMIX,#F28E2B,baseline_unique,o
207,1.1033602858390221,4.635939914824887,1,1,QMIX,#F28E2B,baseline_unique,o
210,-4.1886919482684775,-1.7928571387326504,1,1,QMIX,#F28E2B,baseline_unique,o
212,-3.9159857418499078,-2.166685404630079,1,1,QMIX,#F28E2B,baseline_unique,o
216,-2.057081268646367,1.3437983058411924,1,1,QMIX,#F28E2B,baseline_unique,o
221,0.4423318997318167,-0.12425149102537883,1,1,QMIX,#F28E2B,baseline_unique,o
222,0.45318203468098656,1.5658480371753674,1,1,QMIX,#F28E2B,baseline_unique,o
224,0.26193644278336686,0.628794210900173,1,1,QMIX,#F28E2B,baseline_unique,o
233,3.0411103387158804,2.7545630987423455,1,1,QMIX,#F28E2B,baseline_unique,o
235,-1.4989960933352924,0.5414997132953868,1,1,QMIX,#F28E2B,baseline_unique,o
244,-3.864124335558531,-1.8624813981263661,1,1,QMIX,#F28E2B,baseline_unique,o
245,-1.6080629693164115,-0.2221201056614669,1,1,QMIX,#F28E2B,baseline_unique,o
248,3.1940553843132578,2.755675136305146,1,1,QMIX,#F28E2B,baseline_unique,o
250,0.09623968432217496,1.1025901200531454,1,1,QMIX,#F28E2B,baseline_unique,o
251,2.949873492368931,0.22918221703397404,1,1,QMIX,#F28E2B,baseline_unique,o
258,-1.8241877395690997,-0.747658423789151,1,1,QMIX,#F28E2B,baseline_unique,o
265,-3.739690846954129,-0.2820807792670972,1,1,QMIX,#F28E2B,baseline_unique,o
272,0.4250559063854195,-0.25545470832236217,1,1,QMIX,#F28E2B,baseline_unique,o
273,0.3591514786018203,0.6413683705275317,1,1,QMIX,#F28E2B,baseline_unique,o
277,-1.7456847391044037,-2.2697914221884457,1,1,QMIX,#F28E2B,baseline_unique,o
280,0.3866356921370555,1.919643948063341,1,1,QMIX,#F28E2B,baseline_unique,o
285,-2.002509963067577,0.4530577036538098,1,1,QMIX,#F28E2B,baseline_unique,o
287,1.3310201987080403,4.6484118440633,1,1,QMIX,#F28E2B,baseline_unique,o
291,-2.0420672282879395,0.744112634230772,1,1,QMIX,#F28E2B,baseline_unique,o
293,0.4432191617236196,1.987889754715252,1,1,QMIX,#F28E2B,baseline_unique,o
294,-4.181539669240926,-1.3593456020331005,1,1,QMIX,#F28E2B,baseline_unique,o
302,0.5252642911278894,2.119850447206616,1,1,QMIX,#F28E2B,baseline_unique,o
303,1.23651608676066,3.5162325464010173,1,1,QMIX,#F28E2B,baseline_unique,o
304,2.826214836348384,0.45341353457682315,1,1,QMIX,#F28E2B,baseline_unique,o
306,3.1220489332736525,2.8064512030770667,1,1,QMIX,#F28E2B,baseline_unique,o
345,2.7673306141951857,1.388103739102617,1,1,QTRAN,#9467BD,baseline_unique,o
349,0.12168319649368088,1.7672979349404847,1,1,QTRAN,#9467BD,baseline_unique,o
354,-1.4420334398856602,0.961083720917,1,1,QTRAN,#9467BD,baseline_unique,o
357,-1.7824176198124329,2.3163336807405117,1,1,QTRAN,#9467BD,baseline_unique,o
359,0.7948477561103354,0.7663450459202904,1,1,QTRAN,#9467BD,baseline_unique,o
360,0.8513531184652672,3.612799657287273,1,1,QTRAN,#9467BD,baseline_unique,o
361,-1.4283659919449008,-0.9260458145127908,1,1,QTRAN,#9467BD,baseline_unique,o
363,1.0197941567798212,0.33312698178446704,1,1,QTRAN,#9467BD,baseline_unique,o
367,-1.398955574890826,-1.0591915869984838,1,1,QTRAN,#9467BD,baseline_unique,o
372,-1.692143047404576,1.6238915236468097,1,1,QTRAN,#9467BD,baseline_unique,o
374,1.1232000102676722,3.820997617726853,1,1,QTRAN,#9467BD,baseline_unique,o
375,0.5081385580357904,0.06357412511539648,1,1,QTRAN,#9467BD,baseline_unique,o
376,0.7223222783686684,1.5931790823655168,1,1,QTRAN,#9467BD,baseline_unique,o
379,-2.2430771653187853,1.0513841072076597,1,1,QTRAN,#9467BD,baseline_unique,o
384,4.648751538799004,-4.010363234973388,1,1,QTRAN,#9467BD,baseline_unique,o
386,0.6543657170222976,6.593246617393302,1,1,QTRAN,#9467BD,baseline_unique,o
388,1.062891681359992,3.0517036292102437,1,1,QTRAN,#9467BD,baseline_unique,o
391,-1.1859953212660739,-1.8372131223372639,1,1,QTRAN,#9467BD,baseline_unique,o
394,-1.514798046703108,-1.1935904985209365,1,1,QTRAN,#9467BD,baseline_unique,o
395,-1.5709319941778703,0.11991804599862194,1,1,QTRAN,#9467BD,baseline_unique,o
396,-1.8845389821624463,0.39604850478499104,1,1,QTRAN,#9467BD,baseline_unique,o
419,0.9421440095427023,0.5473094094048483,1,1,VDN,#D62728,baseline_unique,o
439,-4.1421868772449475,-3.334907570246555,1,1,VDN,#D62728,baseline_unique,o
445,0.40272898245949035,1.2768438022720898,1,1,VDN,#D62728,baseline_unique,o
447,1.1222473156308361,0.06498064192669477,1,1,VDN,#D62728,baseline_unique,o
448,3.588760228893279,2.070276817663988,1,1,VDN,#D62728,baseline_unique,o
451,-3.2201325239027754,0.5417468637230091,1,1,VDN,#D62728,baseline_unique,o
452,-3.341946590003521,0.5539626722677111,1,1,VDN,#D62728,baseline_unique,o
453,-1.5489099221842235,0.6091302667781113,1,1,VDN,#D62728,baseline_unique,o
459,-1.5434318395385052,1.1172258086515918,1,1,VDN,#D62728,baseline_unique,o
460,-1.6639323978310452,1.9454614808101964,1,1,VDN,#D62728,baseline_unique,o
463,-3.7659465090058326,-2.3010681880336517,1,1,VDN,#D62728,baseline_unique,o
467,0.6611168614132467,1.6319501133826317,1,1,VDN,#D62728,baseline_unique,o
468,-1.6515175482540274,0.8648779184756151,1,1,VDN,#D62728,baseline_unique,o
472,-3.5727850272681567,-1.9229505227023984,1,1,VDN,#D62728,baseline_unique,o
479,1.0666045748235078,3.105654992599522,1,1,VDN,#D62728,baseline_unique,o
482,-2.025540426562182,0.6640006463512499,1,1,VDN,#D62728,baseline_unique,o
494,-2.284026927984291,0.5336093907878405,1,1,VDN,#D62728,baseline_unique,o
496,2.453107139680959,1.3766174139829794,1,1,VDN,#D62728,baseline_unique,o
497,-3.71590829611271,-1.852254683133117,1,1,VDN,#D62728,baseline_unique,o
501,2.1525962387931314,2.1148202273803403,1,1,VDN,#D62728,baseline_unique,o
502,-3.899594923039031,-1.9275933540370482,1,1,VDN,#D62728,baseline_unique,o
503,0.9444553994102035,3.1254324213919533,1,1,VDN,#D62728,baseline_unique,o
508,3.5029009179176547,2.3523973262422446,1,1,VDN,#D62728,baseline_unique,o
515,0.20840065600549337,1.3673516965584467,1,1,VDN,#D62728,baseline_unique,o
516,-1.5440000178093811,1.0535479335537006,1,1,VDN,#D62728,baseline_unique,o
519,0.918180465028477,0.8927277224033311,1,1,VDN,#D62728,baseline_unique,o
521,-1.5713249886116354,0.28599410268619957,1,1,VDN,#D62728,baseline_unique,o
525,0.6222597538302592,1.312734426806063,1,1,VDN,#D62728,baseline_unique,o
526,-3.50140781717273,-0.16499418438987007,1,1,VDN,#D62728,baseline_unique,o
527,-1.5744328934953342,0.8025893618681165,1,1,VDN,#D62728,baseline_unique,o
528,0.08176306919477548,1.7535984268617542,1,1,VDN,#D62728,baseline_unique,o
534,-3.775777968096507,0.237571437990889,1,1,VDN,#D62728,baseline_unique,o
535,2.3804129360853405,0.78349428684095,1,1,VDN,#D62728,baseline_unique,o
536,-1.5780044093866776,0.17803963573652387,1,1,VDN,#D62728,baseline_unique,o
537,-1.7291997926072924,0.3877935857799277,1,1,VDN,#D62728,baseline_unique,o
550,-3.8121761643851473,-3.657497362816,1,1,MAPPO,#17BECF,baseline_unique,o
556,2.4054609230386035,0.6852725541432835,1,1,MAPPO,#17BECF,baseline_unique,o
561,2.472301255355763,1.5155317030019928,1,1,MAPPO,#17BECF,baseline_unique,o
580,0.048062939854330765,1.8720590117011515,1,1,MAT,#E377C2,baseline_unique,o
587,2.252920577993904,1.913629107076599,1,1,MAT,#E377C2,baseline_unique,o
588,-3.4742305899520387,-3.8787062366723495,1,1,MAT,#E377C2,baseline_unique,o
590,-1.568166206074444,-1.8027052696055716,1,1,MAT,#E377C2,baseline_unique,o
591,1.0061545135826075,3.2191347179489402,1,1,MAT,#E377C2,baseline_unique,o
592,0.3894006820751166,-0.06706726023234423,1,1,MAT,#E377C2,baseline_unique,o
598,-2.1847572287324653,1.5028739545322034,1,1,MAT,#E377C2,baseline_unique,o
601,-3.418588385539867,1.3976052456634627,1,1,MAT,#E377C2,baseline_unique,o
603,0.5500461959643164,-0.45140567950976296,1,1,MAT,#E377C2,baseline_unique,o
604,-3.3325129123585295,-2.94969125879702,1,1,MAT,#E377C2,baseline_unique,o
605,-3.2109989187542403,-2.56062224646062,1,1,MAT,#E377C2,baseline_unique,o
606,-1.2283051870774047,-1.3371904379276596,1,1,MAT,#E377C2,baseline_unique,o
607,-3.2160776394874038,-3.319028643007808,1,1,MAT,#E377C2,baseline_unique,o
609,-1.9080258091225484,1.1642900842008066,1,1,MAT,#E377C2,baseline_unique,o
610,-2.2268438719846775,1.3743006310141779,1,1,MAT,#E377C2,baseline_unique,o
612,0.6467293363000196,1.6440162717085434,1,1,MAT,#E377C2,baseline_unique,o
618,-3.232685196363604,-4.389127464248712,1,1,RMAPPO,#8C564B,baseline_unique,o
636,1.1041180475171635,-0.20087625030063994,1,1,RMAPPO,#8C564B,baseline_unique,o
639,2.6803541560401967,0.0787113441907507,1,1,RMAPPO,#8C564B,baseline_unique,o
641,1.8950942494532435,2.8612073196245302,1,1,RMAPPO,#8C564B,baseline_unique,o
665,0.4233598726718239,-1.5102550387164617,1,1,ETG-only,#8DB7E8,calp_unique,^
666,0.35171785017741886,-0.6683328466589624,1,1,ETG-only,#8DB7E8,calp_unique,^
669,0.3306467761084811,3.5323094480633417,1,1,ETG-only,#8DB7E8,calp_unique,^
671,2.5900416458479376,0.1574278664097997,1,1,ETG-only,#8DB7E8,calp_unique,^
695,1.347857532145799,-1.5797530487723948,1,1,ETG-only,#8DB7E8,calp_unique,^
702,1.3186342021733182,-1.477595493048694,1,1,ETG-only,#8DB7E8,calp_unique,^
716,2.859607354856078,-0.33677076126690453,1,1,ETG-only,#8DB7E8,calp_unique,^
719,2.6382325207604316,0.18042117658810183,1,1,ETG-only,#8DB7E8,calp_unique,^
723,-1.5763861405384103,-2.549300977657501,1,1,ETG-only,#8DB7E8,calp_unique,^
724,2.1726177376497535,2.106074780163205,1,1,ETG-only,#8DB7E8,calp_unique,^
730,0.14693717702626488,3.694181455325392,1,1,ETG-only,#8DB7E8,calp_unique,^
731,0.4391893092798701,-1.3989416669445365,1,1,ETG-only,#8DB7E8,calp_unique,^
732,-1.3254972013578428,-3.2165290899362193,1,1,ETG-only,#8DB7E8,calp_unique,^
736,1.4650099165592567,-1.191021342946405,1,1,ETG-only,#8DB7E8,calp_unique,^
738,1.0088001783164708,-1.3329203055583654,1,1,ETG-only,#8DB7E8,calp_unique,^
740,-3.213756219197068,-4.19004853117096,1,1,ETG-only,#8DB7E8,calp_unique,^
741,-3.0264280559610075,-3.8487313899007796,1,1,ETG-only,#8DB7E8,calp_unique,^
742,-1.132837761303186,-2.890041125091447,1,1,ETG-only,#8DB7E8,calp_unique,^
743,3.559964150311158,-1.9368815976400677,1,1,ETG-only,#8DB7E8,calp_unique,^
744,-0.43537693050165915,1.9047526398133698,1,1,ETG-only,#8DB7E8,calp_unique,^
746,3.038424229542359,0.8819735126226116,1,1,ETG-only,#8DB7E8,calp_unique,^
747,1.093245121154226,-0.6206201252685153,1,1,ETG-only,#8DB7E8,calp_unique,^
752,1.1809748300837257,-1.510345745743475,1,1,ETG-only,#8DB7E8,calp_unique,^
754,3.0697289518888105,-0.07847710648493962,1,1,ETG-only,#8DB7E8,calp_unique,^
755,-1.3986857083491624,-2.7851815475509576,1,1,ETG-only,#8DB7E8,calp_unique,^
757,-0.5626846345599535,1.8873060722903632,1,1,ETG-only,#8DB7E8,calp_unique,^
759,0.8632838844600067,-1.217265388144148,1,1,ETG-only,#8DB7E8,calp_unique,^
760,1.1447014040823458,-0.7999892585432476,1,1,ETG-only,#8DB7E8,calp_unique,^
761,3.0792932059580522,-0.2659923754175596,1,1,ETG-only,#8DB7E8,calp_unique,^
763,-1.3111050090353065,-3.545594957936714,1,1,Synergy,#1F5A9D,calp_unique,^
771,-1.4096149310625288,-3.2283311363347247,1,1,Synergy,#1F5A9D,calp_unique,^
772,2.6865269768801863,1.1924973803700167,1,1,Synergy,#1F5A9D,calp_unique,^
780,3.238846647319101,0.22604623129187493,1,1,Synergy,#1F5A9D,calp_unique,^
781,3.23053588852241,-0.8023905349082107,1,1,Synergy,#1F5A9D,calp_unique,^
782,1.225506107085262,-1.6810706563788285,1,1,Synergy,#1F5A9D,calp_unique,^
784,0.7897899900297871,-1.6961977743834586,1,1,Synergy,#1F5A9D,calp_unique,^
785,3.157801075566275,-0.7726148030564208,1,1,Synergy,#1F5A9D,calp_unique,^
786,-0.8049127617793522,-3.2819593498978237,1,1,Synergy,#1F5A9D,calp_unique,^
787,4.034354930720484,1.7577783258939452,1,1,Synergy,#1F5A9D,calp_unique,^
788,3.320617730669317,-0.4005113991508228,1,1,Synergy,#1F5A9D,calp_unique,^
789,3.9508241745308488,1.891707570295389,1,1,Synergy,#1F5A9D,calp_unique,^
790,-1.152539862724587,-2.4190237543074087,1,1,Synergy,#1F5A9D,calp_unique,^
793,1.196643789487454,-1.2292042139257204,1,1,Synergy,#1F5A9D,calp_unique,^
794,1.0479429192322196,-0.5788263296886905,1,1,Synergy,#1F5A9D,calp_unique,^
795,0.34193002658568566,-1.1069109919693692,1,1,Synergy,#1F5A9D,calp_unique,^
798,1.2730555805003805,-1.5501385858917192,1,1,Synergy,#1F5A9D,calp_unique,^
799,3.7003616301055136,-2.043865328803144,1,1,Synergy,#1F5A9D,calp_unique,^
800,1.1524433441593367,-0.954996406093891,1,1,Synergy,#1F5A9D,calp_unique,^
802,-1.07237915248689,-2.931692655335864,1,1,Synergy,#1F5A9D,calp_unique,^
803,1.3142688275752277,-1.9121337099559603,1,1,Synergy,#1F5A9D,calp_unique,^
805,0.5553419810565038,-0.8409477097613187,1,1,Synergy,#1F5A9D,calp_unique,^
809,0.48220036349363116,-1.401323999028294,1,1,Synergy,#1F5A9D,calp_unique,^
810,0.605982899642559,-0.9328115654502381,1,1,Synergy,#1F5A9D,calp_unique,^
811,0.9996563400954881,-0.7045853513782614,1,1,Synergy,#1F5A9D,calp_unique,^
814,5.231753195974195,-1.0018933814632123,1,1,Synergy,#1F5A9D,calp_unique,^
