source,target,transition_count,state_distance,methods,category
17,114,1,0.6326954208820436,QMIX,baseline
17,145,7,0.8441941738241592,MAT;QMIX,baseline
17,301,1,1.2098272551067977,QMIX,baseline
17,206,1,1.0542515971256747,QMIX,baseline
17,518,2,2.2489324839218985,VDN,baseline
17,519,1,1.4551078223000367,VDN,baseline
17,524,1,1.494666587270858,VDN,baseline
17,520,1,2.7855034053457914,VDN,baseline
17,427,2,2.9792521242968686,VDN,baseline
17,474,1,2.245243921773464,VDN,baseline
17,157,2,1.4263325214724778,MAT,baseline
17,125,1,1.1785772551067977,MAT,baseline
17,573,1,0.9155991505885652,MAT,baseline
67,66,1,1.3958333333333335,,baseline
67,18,5,0.5645833333333332,,baseline
67,222,1,2.8377220869120796,QMIX,baseline
67,65,1,1.9291666666666667,,baseline
67,39,1,3.1135416666666664,,baseline
67,513,1,3.5172302288151007,VDN,baseline
67,188,1,1.8216189823938471,VDN,baseline
67,530,1,2.344791666666667,VDN,baseline
67,533,1,2.49375,VDN,baseline
67,535,1,1.1641052288151006,VDN,baseline
67,522,1,1.7406249999999999,VDN,baseline
67,572,7,1.6441941738241592,MAT,baseline
67,46,1,0.8514858404908261,,baseline
67,195,1,3.151263753578746,MAT,baseline
67,576,2,0.8689720869120794,MAT,baseline
67,592,1,2.2179304202454126,MAT,baseline
67,157,1,3.1916666666666664,MAT,baseline
67,584,1,3.244194173824159,MAT,baseline
67,583,1,2.9775275071574923,MAT,baseline
67,555,1,2.838541666666667,MAT,baseline
67,573,1,2.2023054202454126,MAT,baseline
67,71,1,3.5577358404908255,MAT,baseline
67,153,1,4.43772208691208,MAT,baseline
67,7,1,1.111680420245413,,baseline
225,231,1,0.9554304202454129,QMIX,baseline
225,343,8,0.9802083333333333,QTRAN,baseline
225,53,3,1.4491804202454128,,baseline
402,403,8,0.6666666666666665,VDN,baseline
402,417,7,0.8156249999999998,VDN,baseline
402,257,6,0.8156250000000004,,baseline
402,433,1,0.8377220869120796,VDN,baseline
402,442,2,1.0822916666666664,VDN,baseline
402,95,4,1.3489583333333335,,baseline
402,492,1,1.4822916666666666,VDN,baseline
402,409,1,1.0822916666666667,VDN,baseline
402,104,1,0.5645833333333335,,baseline
402,481,1,1.215625,VDN,baseline
402,411,1,1.0822916666666669,MAT,baseline
402,420,4,0.9489583333333332,MAT,baseline
559,45,2,1.9447916666666667,,baseline
559,301,1,3.1328552288151004,,baseline
559,631,1,0.7322071155420498,ETG-only,calp
559,726,5,0.9950825214724777,ETG-only;Synergy,calp
559,735,1,0.5802083333333333,ETG-only,calp
559,564,1,2.3356387535787464,ETG-only,calp
559,752,1,2.9866804202454125,ETG-only,calp
559,753,1,2.540625,ETG-only,calp
559,769,1,3.2468749999999997,Synergy,calp
559,215,1,0.5958333333333334,,baseline
559,720,2,2.980208333333333,Synergy,calp
621,706,1,1.2312500000000002,ETG-only,calp
621,707,2,2.03125,ETG-only,calp
621,644,1,1.2312500000000002,ETG-only,calp
624,350,20,2.43125,,baseline
624,633,1,1.709375,RMAPPO,baseline
624,708,1,0.6822916666666667,ETG-only,calp
653,654,10,0.8682212750512239,ETG-only;Synergy,calp
653,657,7,3.135638753578746,ETG-only;Synergy,calp
653,658,2,1.097165854805811,ETG-only,calp
653,659,2,1.236971275051224,ETG-only,calp
653,681,2,0.7043887535787463,ETG-only,calp
653,689,1,0.6887637535787463,ETG-only,calp
653,680,1,0.6666666666666667,ETG-only,calp
653,702,1,1.2304991881391443,ETG-only,calp
653,670,1,0.8,ETG-only,calp
653,626,1,1.1036379417178905,,baseline
653,652,1,0.9554304202454129,,baseline
653,801,2,3.482291666666667,Synergy,calp
653,642,2,1.3859296083845574,,baseline
653,767,1,1.097165854805811,Synergy,calp
656,650,6,0.6933745940695721,,baseline
656,683,1,0.8220970869120796,ETG-only,calp
656,553,1,0.846875,,baseline
656,663,1,0.9627220869120796,ETG-only,calp
656,746,1,0.5333333333333333,ETG-only,calp
656,696,5,0.8220970869120796,Synergy,calp
18,39,1,2.878125,QMIX,baseline
18,40,1,0.7208333333333333,QMIX,baseline
18,83,1,2.597756858733609,QMIX,baseline
18,111,1,2.0910691738241587,QMIX,baseline
18,159,1,1.2654377502875787,QMIX,baseline
18,66,1,1.6312499999999999,QMIX,baseline
18,68,1,1.8979166666666667,QMIX,baseline
18,297,1,3.151263753578746,QMIX,baseline
18,304,1,0.849410588440131,QMIX,baseline
18,332,2,2.826605228815101,QTRAN,baseline
18,74,1,2.884349150588565,QTRAN,baseline
18,326,1,2.0137637535787465,QTRAN,baseline
18,170,1,4.640027507157493,QTRAN,baseline
18,344,1,1.297438562148434,QTRAN,baseline
18,576,1,0.8962855884401308,MAT,baseline
18,79,1,1.2293887535787462,MAT,baseline
18,572,1,1.9108608404908258,MAT,baseline
18,584,1,3.2715076753522103,MAT,baseline
18,158,1,3.489583333333333,MAT,baseline
18,215,1,1.3599385621484343,MAT,baseline
23,24,6,0.5333333333333335,QMIX,baseline
23,41,5,0.8220970869120797,QMIX,baseline
23,239,1,0.5554304202454131,QMIX,baseline
23,465,1,0.8662912607362391,VDN,baseline
79,154,2,0.7356387535787463,QMIX,baseline
79,68,1,1.9953552288151009,,baseline
79,270,2,0.7577358404908259,MAT;QMIX,baseline
79,296,1,2.4871326753522105,QMIX,baseline
79,108,1,2.7742658778756146,VDN,baseline
79,484,1,1.6726606490605136,VDN,baseline
79,569,1,1.0023054202454127,MAPPO,baseline
79,408,2,2.571875,MAT,baseline
79,602,1,2.8689720869120796,MAT,baseline
79,46,1,1.5512637535787464,,baseline
79,611,1,1.833555420245413,MAT,baseline
84,85,4,0.5333333333333332,MAT;QMIX;VDN,baseline
84,411,7,0.5775275071574928,MAT;VDN,baseline
84,412,4,1.1108608404908258,VDN,baseline
84,86,2,1.0666666666666667,VDN,baseline
84,436,4,0.8441941738241594,VDN,baseline
84,25,4,1.2441941738241589,,baseline
84,429,1,1.3710554202454128,VDN,baseline
84,442,2,1.3554304202454128,VDN,baseline
84,470,1,1.3710554202454128,VDN,baseline
84,481,4,0.9775275071574925,VDN,baseline
84,461,1,1.3775275071574924,VDN,baseline
84,457,1,1.1108608404908256,VDN,baseline
84,428,1,0.5710554202454131,VDN,baseline
84,454,1,1.104388753578746,VDN,baseline
84,420,2,0.9775275071574926,MAT,baseline
84,607,1,0.5333333333333332,MAT,baseline
166,157,1,0.6583333333333333,,baseline
166,167,1,0.5333333333333332,QMIX,baseline
166,182,1,2.046875,QMIX,baseline
166,183,1,0.5802083333333332,QMIX,baseline
166,614,14,1.63125,RMAPPO,baseline
230,150,1,2.4625,,baseline
230,275,10,3.2662912607362387,QTRAN,baseline
778,193,6,0.8498127502875785,,baseline
778,652,2,0.8598191738241593,,baseline
778,793,1,1.1264858404908258,Synergy,calp
99,98,1,1.4666666666666666,,baseline
99,100,1,0.815625,QMIX,baseline
99,121,1,0.8148741881391443,QMIX,baseline
99,122,1,1.3482075214724778,QMIX,baseline
99,176,1,2.677646895481767,QMIX,baseline
99,177,2,1.1321044169542451,QMIX,baseline
99,97,1,1.9999999999999998,,baseline
99,285,1,1.7958333333333332,QMIX,baseline
99,106,5,2.2822916666666666,QTRAN,baseline
99,325,9,1.1916666666666667,QTRAN;VDN,baseline
99,349,1,0.8312499999999999,QTRAN,baseline
99,382,1,1.0979166666666667,QTRAN,baseline
99,107,1,1.8822916666666667,QTRAN,baseline
99,408,1,0.5645833333333333,VDN,baseline
99,255,2,1.52573502862997,VDN,baseline
99,295,1,0.6659158548058108,VDN,baseline
99,406,1,1.8822916666666665,VDN,baseline
99,441,1,0.9831460836209119,VDN,baseline
99,88,1,2.844194173824159,,baseline
99,435,1,0.9802083333333335,VDN,baseline
99,108,1,0.6583333333333333,VDN,baseline
99,343,1,2.940625,VDN,baseline
99,50,1,1.5650275071574926,,baseline
99,309,1,1.1916666666666664,VDN,baseline
172,74,10,2.34579940263926,,baseline
172,374,1,3.331702255106798,QTRAN,baseline
184,480,2,0.8156250000000003,MAT,baseline
184,24,1,1.0822916666666669,,baseline
184,2,2,0.8156250000000003,,baseline
541,542,16,2.0,MAPPO,baseline
139,156,2,2.03125,QMIX,baseline
139,145,1,3.703910649060514,QMIX,baseline
139,118,1,2.3135416666666666,,baseline
139,140,1,2.0,QMIX,baseline
139,254,1,1.9200137535787463,MAT,baseline
139,292,3,0.9443135621484342,MAT,baseline
139,45,2,3.2625,,baseline
139,555,1,2.2822916666666666,MAT,baseline
139,16,1,3.446396895481767,,baseline
139,195,1,2.9958333333333336,MAT,baseline
150,149,2,1.3645833333333335,,baseline
150,151,5,2.3291666666666666,MAT;QMIX,baseline
150,59,2,1.1135416666666667,,baseline
150,208,1,0.8661885621484342,QMIX,baseline
150,256,5,0.6932718954817676,QMIX;VDN,baseline
150,101,1,2.677646895481767,,baseline
150,51,1,2.0625,,baseline
150,276,1,2.9903689823938473,VDN,baseline
150,102,1,1.7728827359725936,,baseline
150,60,1,1.4822916666666666,,baseline
150,148,1,1.9604166666666667,,baseline
150,431,1,4.478125,MAT,baseline
150,435,1,4.125,MAT,baseline
327,342,13,1.0887637535787464,QTRAN,baseline
327,178,2,1.1604166666666664,,baseline
327,320,2,1.8979166666666665,,baseline
327,88,1,1.510860840490826,,baseline
327,391,1,0.5333333333333334,QTRAN,baseline
327,394,1,0.8625,QTRAN,baseline
545,561,1,0.9988737822087166,MAPPO,baseline
545,553,2,0.6023054202454129,MAPPO,baseline
545,330,1,1.6377220869120794,,baseline
545,229,2,2.822097086912079,,baseline
46,39,1,2.4533470869120793,,baseline
46,116,1,2.8689720869120796,QMIX,baseline
46,266,6,1.6819162607362388,MAT;QMIX,baseline
46,215,4,0.6087775071574925,MAT;QMIX,baseline
46,45,3,1.6689720869120794,,baseline
46,573,1,3.1108608404908256,MAT,baseline
46,589,2,2.9554304202454134,MAT,baseline
46,596,3,2.8533470869120796,MAT,baseline
46,593,1,1.1200137535787462,MAT,baseline
46,609,1,4.43772208691208,MAT,baseline
138,12,1,1.0979166666666669,,baseline
138,69,16,0.83125,,baseline
138,174,1,0.7200137535787463,QMIX,baseline
138,578,6,0.6979166666666666,MAT,baseline
342,370,1,1.088763753578746,QTRAN,baseline
343,227,6,1.3802083333333333,,baseline
343,82,1,2.2179304202454126,,baseline
343,205,1,0.7291666666666666,,baseline
343,237,2,0.8533470869120794,,baseline
343,200,1,1.0739583333333331,,baseline
343,458,1,2.3135416666666666,VDN,baseline
343,220,1,0.7512637535787462,,baseline
343,201,1,1.873958333333333,,baseline
343,308,1,0.8689720869120795,,baseline
343,456,1,2.046875,VDN,baseline
343,517,1,2.564583333333333,VDN,baseline
343,518,1,1.7958333333333332,VDN,baseline
420,2,9,0.9333333333333332,,baseline
420,421,1,1.333333333333333,VDN,baseline
420,429,3,0.6822916666666667,VDN,baseline
420,242,2,1.4887637535787461,,baseline
420,442,1,0.6887637535787461,VDN,baseline
420,25,2,1.3333333333333335,,baseline
420,86,1,0.9775275071574926,,baseline
420,481,1,0.7999999999999999,VDN,baseline
420,454,1,0.6822916666666666,VDN,baseline
420,455,3,1.7489583333333332,MAT;VDN,baseline
420,505,4,1.7333333333333332,MAT,baseline
420,417,1,0.9645833333333333,,baseline
420,414,1,3.0666666666666664,,baseline
627,635,2,0.8468749999999999,RMAPPO,baseline
627,727,1,1.1127908548058107,ETG-only,calp
627,728,1,2.0,ETG-only,calp
275,256,1,0.8266052288151007,,baseline
275,103,1,0.6776468954817676,,baseline
275,330,1,2.925,QTRAN,baseline
275,276,5,2.1802083333333333,QTRAN,baseline
275,102,3,1.6072916666666666,,baseline
275,316,2,3.7249999999999996,QTRAN,baseline
275,117,1,2.144313562148434,,baseline
275,388,1,3.6174523157271805,QTRAN,baseline
275,148,1,1.5160772551067976,,baseline
275,60,1,2.43125,,baseline
6,7,7,1.2,MAT;QMIX,baseline
6,64,1,2.078125,QMIX,baseline
6,8,3,1.7333333333333334,MAT;QMIX,baseline
6,335,1,3.7874999999999996,VDN,baseline
6,415,1,3.419963862975993,VDN,baseline
6,418,1,2.490542459752097,VDN,baseline
6,91,1,2.315471680981652,VDN,baseline
6,240,1,1.5634571155420496,VDN,baseline
6,447,1,0.9370481242275938,VDN,baseline
6,435,1,1.1633544169542451,VDN,baseline
6,110,2,3.3875,VDN,baseline
6,427,1,3.15495231572718,VDN,baseline
6,532,3,4.258333333333333,MAT,baseline
6,270,2,1.4979166666666668,MAT,baseline
6,579,3,2.613993921773464,MAT,baseline
6,268,1,4.054166666666667,MAT,baseline
350,117,2,2.4505635621484343,,baseline
539,555,2,1.646875,MAPPO,baseline
539,556,1,0.7135416666666667,MAPPO,baseline
539,562,3,0.5489583333333332,MAPPO,baseline
539,563,1,1.2156249999999997,MAPPO,baseline
2,3,5,0.6666666666666665,QMIX,baseline
2,62,2,0.6887637535787462,QMIX,baseline
2,75,3,0.8156249999999998,QMIX,baseline
2,94,2,0.6666666666666667,MAT;QMIX,baseline
2,147,1,1.0822916666666664,QMIX,baseline
2,219,1,1.0979166666666669,QMIX,baseline
2,428,6,1.0822916666666669,VDN,baseline
2,429,1,1.3489583333333335,VDN,baseline
2,86,1,1.9108608404908258,VDN,baseline
2,599,1,0.8156249999999998,MAT,baseline
16,48,1,1.6974385621484342,QMIX,baseline
16,49,2,0.6139939217734641,QMIX,baseline
16,65,1,0.5333333333333332,QMIX,baseline
16,82,1,0.7623401920669425,QMIX,baseline
16,145,3,0.31086084049082596,QMIX,baseline
16,124,1,1.5629522551067976,QMIX,baseline
16,252,2,0.7604166666666665,MAT;QMIX,baseline
16,505,1,4.511910588440131,MAT,baseline
16,484,3,1.8401817326814256,MAT,baseline
16,414,2,3.2723272551067977,MAT,baseline
16,296,1,1.8444931099126087,MAT,baseline
16,603,1,1.2734802288151006,MAT,baseline
16,606,1,2.911910588440131,MAT,baseline
16,408,1,1.6338968954817672,MAT,baseline
59,60,2,1.2,QMIX,baseline
59,137,2,1.6441941738241592,QMIX,baseline
59,190,1,0.6427083333333332,QMIX,baseline
59,51,1,1.7983689217734642,,baseline
59,208,2,1.3775275071574922,QMIX,baseline
59,248,1,2.525,QMIX,baseline
59,280,1,3.8979166666666667,QMIX,baseline
59,289,1,2.3981387535787464,QMIX,baseline
59,290,2,2.03772208691208,QMIX;QTRAN,baseline
59,74,2,1.7314720869120794,QTRAN,baseline
59,276,3,3.395833333333333,QTRAN,baseline
59,360,1,3.8666666666666667,QTRAN,baseline
69,52,1,0.5645833333333335,,baseline
106,107,5,0.9333333333333332,QMIX;QTRAN,baseline
106,87,1,3.1264858404908256,,baseline
106,163,1,1.3314720869120793,QMIX,baseline
106,324,9,1.3489583333333335,QTRAN,baseline
106,377,1,0.6822916666666665,QTRAN,baseline
106,284,1,0.6666666666666667,QTRAN,baseline
409,155,6,1.0887637535787462,,baseline
409,410,6,1.1999999999999997,VDN,baseline
409,397,2,1.0666666666666667,,baseline
409,398,1,0.6666666666666665,,baseline
409,440,2,1.23125,VDN,baseline
409,449,5,0.8156249999999999,VDN,baseline
409,254,1,1.6441941738241592,,baseline
409,173,1,0.6822916666666667,,baseline
409,464,1,0.5333333333333334,VDN,baseline
409,434,1,0.8220970869120794,VDN,baseline
409,442,1,0.5554304202454129,VDN,baseline
562,563,10,0.6666666666666667,ETG-only;MAPPO,cross_shared
562,483,5,1.9484802288151009,,baseline
562,555,1,2.1866804202454126,,baseline
562,270,1,0.7135416666666666,,baseline
562,196,1,1.0979166666666664,,baseline
654,670,1,1.4015546083845574,ETG-only,calp
654,689,2,1.2461241881391445,ETG-only,calp
654,659,1,0.6979166666666667,ETG-only,calp
654,642,1,1.0822916666666667,,baseline
654,767,3,0.846875,Synergy,calp
45,44,1,1.3489583333333333,,baseline
45,39,1,1.1135416666666664,,baseline
45,221,1,0.6822916666666665,QMIX,baseline
45,222,1,0.815625,QMIX,baseline
45,241,1,0.8791327359725934,QMIX,baseline
45,292,3,2.475444173824159,MAT,baseline
45,63,1,2.680430420245413,MAT,baseline
45,76,1,3.517230228815101,MAT,baseline
45,70,1,3.802305420245413,MAT,baseline
45,266,4,0.6179304202454128,MAT,baseline
45,589,1,1.6689720869120794,MAT,baseline
45,795,1,1.0979166666666667,Synergy,calp
45,215,1,2.457035649060513,Synergy,calp
74,109,1,2.9443135621484338,QMIX,baseline
74,113,2,2.3484802288151005,QMIX,baseline
74,271,1,2.526547179899887,QMIX,baseline
74,57,2,2.9314720869120796,,baseline
74,326,2,2.684118982393847,QTRAN,baseline
74,348,1,4.2059939823938475,QTRAN,baseline
94,95,1,1.1999999999999997,QMIX,baseline
94,104,3,0.6822916666666666,QMIX,baseline
94,12,1,0.6887637535787464,,baseline
94,118,1,1.0822916666666667,QMIX,baseline
94,155,7,0.6887637535787462,MAT;QMIX,baseline
94,212,1,0.9333333333333333,QMIX,baseline
94,35,1,1.7489583333333334,,baseline
94,449,1,0.6822916666666669,VDN,baseline
94,242,3,0.955430420245413,VDN,baseline
366,178,1,0.6427083333333332,,baseline
366,86,1,2.03772208691208,,baseline
366,414,1,0.9489583333333332,VDN,baseline
366,87,1,1.904388753578746,,baseline
614,615,12,0.6666666666666667,RMAPPO,baseline
614,168,2,0.5645833333333334,,baseline
614,670,1,3.7158470869120794,ETG-only,calp
614,671,1,1.4880129417178904,ETG-only,calp
657,745,2,0.8,ETG-only;Synergy,calp
657,652,1,2.735638753578746,,baseline
657,801,2,1.2754441738241593,Synergy,calp
657,737,1,1.2689720869120793,Synergy,calp
24,25,6,0.9333333333333331,QMIX,baseline
24,53,8,3.0666666666666664,MAT;QMIX,baseline
145,160,1,0.5958333333333333,QMIX,baseline
145,193,1,0.602305420245413,QMIX,baseline
145,65,2,0.31086084049082596,,baseline
145,158,1,1.7059433619633033,QMIX,baseline
145,224,1,0.9866804202454129,QMIX,baseline
145,119,1,3.6487023157271805,,baseline
145,524,1,1.18844115563337,VDN,baseline
269,215,1,0.9848191738241593,,baseline
269,427,1,1.0429652574450712,MAT,baseline
269,586,2,2.3135416666666666,MAT;RMAPPO,baseline
269,310,4,2.599624594069572,RMAPPO,baseline
269,631,4,1.2459187909635352,RMAPPO,baseline
269,640,3,0.8459187909635351,RMAPPO,baseline
406,405,2,1.0666666666666667,,baseline
406,407,3,0.6822916666666665,VDN,baseline
406,108,2,2.8072916666666665,,baseline
406,440,1,2.9802083333333336,VDN,baseline
406,240,1,3.0648054202454125,,baseline
406,455,1,3.0666666666666664,VDN,baseline
406,308,1,0.8072916666666666,,baseline
406,444,1,2.595833333333333,VDN,baseline
406,410,1,3.482291666666667,VDN,baseline
406,282,1,1.3093749999999997,,baseline
406,295,1,2.7760416666666665,,baseline
406,526,1,2.815625,VDN,baseline
406,527,1,0.6427083333333332,VDN,baseline
406,446,1,2.1489583333333337,VDN,baseline
406,408,1,1.8822916666666665,VDN,baseline
406,426,1,0.9859296083845572,VDN,baseline
406,404,1,2.1333333333333333,,baseline
406,537,1,0.680430420245413,VDN,baseline
615,168,2,0.6979166666666666,,baseline
615,638,2,0.5333333333333333,RMAPPO,baseline
696,694,3,3.4270833333333335,,baseline
696,698,4,0.5645833333333334,ETG-only;Synergy,calp
696,699,3,1.4822916666666666,ETG-only;Synergy,calp
696,650,1,0.7154716809816517,,baseline
696,796,1,2.548958333333333,Synergy,calp
696,775,1,1.2598191738241593,Synergy,calp
53,52,2,1.7333333333333332,,baseline
53,164,1,1.4270833333333333,QTRAN,baseline
178,25,1,1.8666666666666667,,baseline
178,181,1,3.8822916666666667,QMIX,baseline
178,182,1,0.6427083333333332,QMIX,baseline
178,321,1,0.9664106490605139,QTRAN,baseline
178,361,1,1.2229166666666669,QTRAN,baseline
178,367,1,0.7916666666666667,QTRAN,baseline
178,88,1,1.604610840490826,,baseline
408,407,1,1.2,,baseline
408,188,3,0.820235840490826,,baseline
408,435,2,0.9802083333333331,MAT;VDN,baseline
408,462,1,1.1847525934849357,VDN,baseline
408,466,1,2.680430420245413,VDN,baseline
408,238,1,1.4252220869120797,,baseline
408,486,2,2.125,VDN,baseline
408,108,3,0.9562499999999999,,baseline
408,176,1,2.9755635621484338,,baseline
408,322,1,1.0390287589731224,,baseline
408,121,1,1.3794575214724776,,baseline
408,415,1,1.9760416666666667,VDN,baseline
408,535,1,1.7813367386791248,VDN,baseline
408,295,2,1.230499188139144,,baseline
408,596,2,1.4427083333333333,MAT,baseline
408,585,1,1.3689101511860415,MAT,baseline
553,318,3,1.2461241881391445,,baseline
553,330,4,1.3489583333333335,,baseline
553,672,1,2.580208333333333,ETG-only,calp
616,671,1,0.5802083333333334,ETG-only,calp
616,672,1,2.580208333333333,ETG-only,calp
677,630,3,3.4739583333333335,,baseline
677,678,1,1.2937500000000002,ETG-only,calp
677,675,3,2.2666666666666666,,baseline
677,668,4,0.9333333333333333,,baseline
677,685,5,2.0,ETG-only,calp
677,687,4,0.8000000000000002,ETG-only,calp
677,583,6,2.1554304202454126,,baseline
677,766,4,1.2000000000000002,Synergy,calp
684,685,7,0.6666666666666666,ETG-only,calp
684,676,1,2.2666666666666666,,baseline
684,733,1,1.7333333333333334,ETG-only,calp
684,769,2,0.7200137535787462,Synergy,calp
684,734,3,2.948958333333333,Synergy,calp
684,720,3,0.9333333333333335,Synergy,calp
684,774,1,0.7264858404908259,Synergy,calp
684,797,1,3.0979166666666664,Synergy,calp
41,75,3,0.8377220869120795,QMIX,baseline
41,152,1,1.088763753578746,QMIX,baseline
41,588,1,0.5931525071574927,MAT,baseline
41,147,1,0.8377220869120795,MAT,baseline
43,44,2,1.0822916666666669,QMIX,baseline
43,152,2,1.888763753578746,QMIX,baseline
43,153,3,1.371055420245413,QMIX,baseline
43,75,1,2.1710554202454126,QMIX,baseline
43,63,2,0.8434433619633034,MAT;QMIX,baseline
43,292,2,0.5866804202454128,MAT;QMIX,baseline
43,589,5,1.126485840490826,MAT,baseline
51,50,1,2.682291666666667,,baseline
51,102,2,0.9112023157271805,QMIX;VDN,baseline
51,287,1,0.7172302288151009,QMIX,baseline
51,431,2,3.790368982393847,VDN,baseline
51,256,2,1.620235840490826,VDN,baseline
51,188,1,3.73147208691208,VDN,baseline
51,467,1,3.0971658548058114,VDN,baseline
51,325,1,3.0841189823938473,VDN,baseline
51,485,1,4.204090196824689,VDN,baseline
51,247,1,4.11120231572718,VDN,baseline
51,503,1,2.3036379417178905,VDN,baseline
51,125,3,2.7043887535787463,MAT,baseline
51,608,1,3.198138753578746,MAT,baseline
51,151,1,4.058333333333334,MAT,baseline
71,70,3,0.9333333333333333,,baseline
71,55,1,0.8377220869120796,,baseline
71,135,2,1.9043887535787463,QMIX,baseline
71,186,1,0.8598191738241591,QMIX,baseline
71,197,1,0.7356387535787463,QMIX,baseline
71,216,1,0.9710554202454127,QMIX,baseline
71,108,1,2.807291666666667,VDN,baseline
71,97,2,1.3314720869120795,VDN,baseline
71,309,1,3.6072916666666663,VDN,baseline
71,486,1,0.9710554202454129,VDN,baseline
71,511,1,1.005993982393847,VDN,baseline
71,499,1,2.571055420245413,VDN,baseline
71,490,1,1.1393273157271804,VDN,baseline
71,444,1,3.2422302288151013,VDN,baseline
71,536,1,0.6087775071574926,VDN,baseline
71,575,1,1.0979166666666667,MAT,baseline
71,196,1,4.03125,MAT,baseline
108,107,2,2.1489583333333333,,baseline
108,109,1,1.3333333333333335,QMIX,baseline
108,401,4,3.2540214289309564,VDN,baseline
108,131,1,3.427083333333333,VDN,baseline
108,296,1,0.6583333333333332,VDN,baseline
108,415,1,2.220466008685544,VDN,baseline
108,295,1,1.1916666666666664,VDN,baseline
108,325,1,0.5958333333333333,VDN,baseline
108,432,3,2.77704940263926,VDN,baseline
108,427,1,2.9820356490605135,VDN,baseline
108,309,1,1.333333333333333,VDN,baseline
108,496,1,2.2188354576302016,VDN,baseline
108,506,1,2.1931525071574924,VDN,baseline
108,444,1,1.3627220869120797,VDN,baseline
108,537,1,2.7237023157271802,VDN,baseline
324,284,2,0.9489583333333333,,baseline
403,404,2,1.3333333333333333,VDN,baseline
403,416,7,1.5043887535787461,VDN,baseline
403,417,4,0.6822916666666665,VDN,baseline
403,472,1,0.6887637535787463,VDN,baseline
403,475,2,0.6822916666666666,VDN,baseline
403,434,2,0.7043887535787463,VDN,baseline
403,502,1,0.9866804202454129,VDN,baseline
12,155,2,1.0666666666666669,QMIX,baseline
12,242,1,1.110860840490826,QMIX,baseline
12,104,1,1.371055420245413,QMIX,baseline
60,61,6,2.0,QMIX;VDN,baseline
60,208,1,2.533333333333333,QMIX,baseline
60,262,2,1.3489583333333333,QMIX;QTRAN,baseline
60,264,4,2.6822916666666665,QTRAN,baseline
325,326,1,1.3333333333333333,QTRAN,baseline
325,107,2,1.9135416666666667,,baseline
325,349,1,0.95625,QTRAN,baseline
325,117,3,4.022916666666666,,baseline
325,360,1,1.3645833333333335,QTRAN,baseline
325,102,4,3.1604166666666664,,baseline
325,378,2,1.615625,QTRAN,baseline
325,484,1,0.9718749999999999,VDN,baseline
325,503,1,1.7406249999999999,VDN,baseline
427,309,1,2.1820356490605137,,baseline
427,229,1,2.697165854805811,,baseline
427,447,1,2.776350492257871,VDN,baseline
427,448,1,1.4739583333333333,VDN,baseline
427,188,1,3.2999741505885654,,baseline
427,30,1,2.601349211208948,,baseline
427,121,1,2.5011271242968682,,baseline
427,438,1,3.6423329274029057,VDN,baseline
427,488,1,2.0726606490605137,VDN,baseline
427,40,1,0.8606387535787463,,baseline
427,511,1,3.8032104576302017,VDN,baseline
427,519,1,2.575666260736239,VDN,baseline
427,528,1,1.7155991505885653,VDN,baseline
427,529,1,2.205993982393847,VDN,baseline
628,636,1,0.8312499999999999,RMAPPO,baseline
628,768,3,0.8625,Synergy,calp
628,791,1,1.2875348371996584,Synergy,calp
655,650,7,2.3356387535787464,,baseline
655,663,2,2.0,ETG-only,calp
655,637,2,2.4468750000000004,,baseline
76,75,1,1.348958333333333,,baseline
76,77,1,1.8822916666666667,QMIX,baseline
76,152,1,1.0979166666666667,QMIX,baseline
76,265,1,0.5645833333333333,QMIX,baseline
76,147,7,1.348958333333333,MAT,baseline
76,579,6,1.117230228815101,MAT,baseline
95,104,6,0.8156249999999998,QMIX;VDN,baseline
95,434,1,0.5554304202454129,VDN,baseline
95,492,3,0.6979166666666666,VDN,baseline
155,156,2,0.9333333333333332,QMIX,baseline
155,173,1,0.9710554202454127,QMIX,baseline
155,118,6,0.7043887535787461,,baseline
155,257,1,1.0979166666666669,QMIX,baseline
155,397,3,0.8220970869120798,VDN,baseline
155,439,1,0.8312500000000003,VDN,baseline
155,398,1,1.2220970869120795,VDN,baseline
157,158,1,0.7999999999999999,QMIX,baseline
157,165,1,2.1489583333333333,QMIX,baseline
157,399,1,3.4887637535787466,VDN,baseline
157,400,1,1.1440408548058107,VDN,baseline
157,494,1,2.3512637535787464,VDN,baseline
157,167,1,1.1916666666666664,VDN,baseline
157,443,1,5.786680420245413,VDN,baseline
157,484,1,1.5549523157271805,VDN,baseline
157,575,1,3.371055420245413,MAT,baseline
157,196,1,2.8377220869120796,MAT,baseline
157,572,2,1.3767766952966367,MAT,baseline
215,153,1,3.005993982393847,,baseline
215,196,1,0.9866804202454129,,baseline
215,179,1,0.680430420245413,,baseline
215,126,1,2.1158470869120793,,baseline
215,380,2,4.704388753578746,QTRAN,baseline
215,381,2,1.0648054202454131,QTRAN,baseline
215,584,1,1.790368982393847,MAT,baseline
215,266,1,1.1542534053457916,MAT,baseline
215,678,2,1.464805420245413,Synergy,calp
215,774,1,3.2754441738241593,Synergy,calp
215,775,1,1.1025275071574925,Synergy,calp
215,769,1,3.526485840490826,Synergy,calp
215,668,1,1.371055420245413,Synergy,calp
228,227,5,1.3333333333333335,,baseline
228,229,1,2.2666666666666666,QMIX,baseline
228,232,1,1.771055420245413,QMIX,baseline
