(18, 57)	563	16.875
(18, 58)	564	24.1875
(10, 65)	565	38.47924768924713
(10, 7)	566	-14.509918212890625
(10, 69)	567	22.040171541273594
(11, 39)	568	54.0
(18, 59)	569	34.37713175709709
(20, 1)	570	36.776053372675214
(11, 40)	571	52.97227047747701
(3, 128)	572	4.781239181756973
(11, 19)	573	15.000729069113731
(12, 6)	574	62.81488037109375
(23, 2)	575	24.7734375
(18, 60)	576	33.0
(23, 3)	577	26.06337840134625
(3, 88)	578	4.5
(9, 30)	579	-15
(9, 31)	580	-3
(7, 27)	581	-15.0
(9, 32)	582	9.0
(3, 132)	583	-1.921875
(18, 17)	584	-11.429196953773499
(18, 61)	585	0.3412513732910156
(10, 57)	586	1.6875
(3, 131)	587	11.968776226043701
(3, 133)	588	21.846691479158167
(6, 107)	589	-9.0
(20, 10)	590	35.96484375
(1, 73)	591	-6.75
(6, 53)	592	-19.5
(6, 108)	593	-15
(10, 72)	594	-12.0
(3, 89)	595	12.0
(3, 134)	596	10.546875
(6, 109)	597	12.375
(6, 110)	598	9.328125
(9, 25)	599	9.0
(6, 106)	600	10.97204993563355
(6, 111)	601	8.25
(1, 38)	602	6
(11, 41)	603	9.0
(18, 63)	604	29.30723593153824
(11, 42)	605	50.93659433490955
(10, 73)	606	12.0
(9, 33)	607	16.171875
(9, 34)	608	9.0
(18, 65)	609	6.75
(6, 31)	610	-28.5
(6, 112)	611	-33
(6, 113)	612	-39.0
(6, 114)	613	-51
(4, 40)	614	-63.0
(3, 136)	615	6
(10, 74)	616	11.945068359375
(1, 74)	617	18
(2, 91)	618	3
(2, 7)	619	3.0
(3, 137)	620	-6
(10, 75)	621	17.1240234375
(3, 76)	622	18.0
(3, 79)	623	9.0
(3, 139)	624	16.5
(3, 113)	625	0
(3, 138)	626	15.2991943359375
(6, 103)	627	27
(3, 112)	628	-15.375
(10, 76)	629	1.001953125
(9, 35)	630	3.75
(3, 78)	631	-12
(3, 143)	632	0
(3, 146)	633	-6.1875
(3, 147)	634	-5.998535133898258
(11, 44)	635	39.0
(12, 7)	636	54.013458251953125
(18, 68)	637	23.087797190499526
(3, 149)	638	-25.5
(6, 116)	639	-27.0
(6, 117)	640	-39
(6, 118)	641	-39
(6, 119)	642	-15
(3, 150)	643	-30
(3, 151)	644	-24
(18, 69)	645	36.7265625
(18, 66)	646	30.0
(3, 56)	647	-2.53125
(4, 41)	648	-5.47833251953125
(11, 43)	649	14.619598388671875
(9, 36)	650	-15.0
(6, 73)	651	-10.125
(6, 120)	652	-27
(10, 77)	653	15.20010637678206
(10, 78)	654	30.93501778790329
(10, 61)	655	5.25
(3, 154)	656	0
(10, 79)	657	0
(9, 28)	658	20.9999942779541
(1, 8)	659	-5.625
(9, 37)	660	-15
(9, 38)	661	-6.0
(3, 155)	662	-12
(10, 80)	663	6.0
(3, 86)	664	18
(1, 53)	665	3.796875
(2, 92)	666	-21
(2, 93)	667	-15
(18, 67)	668	9
(3, 152)	669	11.625
(6, 99)	670	-4.336669921875
(3, 157)	671	5.981950163841248
(3, 156)	672	-12.0
(6, 124)	673	-3
(10, 82)	674	-6.0
(10, 46)	675	1.125
(9, 39)	676	-15
(12, 9)	677	49.69445811953916
(18, 71)	678	4.358953344989856
(3, 116)	679	12.199716567993164
(18, 51)	680	33.00004577706568
(20, 12)	681	39.41278827935457
(3, 158)	682	-5.997070312838323
(6, 125)	683	4.125
(11, 46)	684	44.9978027259931
(2, 32)	685	-21.0
(2, 94)	686	-39
(3, 162)	687	-24
(3, 161)	688	8.01617995306316
(18, 72)	689	28.59375
(11, 47)	690	36.56964361021528
(3, 163)	691	0.0
(3, 124)	692	-0.7978767156600952
(20, 8)	693	35.8359375
(18, 73)	694	3.0
(6, 50)	695	-16.875
(3, 159)	696	6.0
(3, 164)	697	-12
(3, 165)	698	17.999844252366255
(10, 83)	699	12.75
(6, 127)	700	12.0
(3, 166)	701	2.1939479895447676
(3, 120)	702	-3.052734375
(10, 84)	703	15.0
(2, 95)	704	-27
(3, 167)	705	-18
(10, 43)	706	-21.0
(20, 9)	707	6
(11, 48)	708	45.0
(11, 12)	709	24.0
(3, 168)	710	-3.0
(3, 169)	711	-6.0
(18, 75)	712	2.0931354761123657
(3, 171)	713	16.985517144186176
(18, 76)	714	6.0
(3, 18)	715	-6
(3, 173)	716	3.5498637878336012
(3, 153)	717	18
(6, 16)	718	-9.0
(3, 176)	719	0
(3, 93)	720	4.65673828125
(1, 39)	721	-18.0
(2, 27)	722	2.625
(10, 86)	723	-11.109375
(3, 172)	724	5.80517578125
(11, 49)	725	44.50342845937794
(11, 51)	726	38.570420957222474
(10, 87)	727	28.5
(3, 178)	728	-0.3768310546875
(6, 80)	729	-28.5
(3, 179)	730	12
(10, 50)	731	14.867431640625
(11, 55)	732	42.0
(3, 180)	733	12
(2, 96)	734	3
(6, 132)	735	15
(10, 88)	736	23.926805466413498
(10, 89)	737	21.760024596762378
(3, 181)	738	0
(2, 97)	739	9
(15, 30)	740	0
(10, 90)	741	18.375
(18, 35)	742	27.1875
(18, 77)	743	30.75
(1, 75)	744	0
(9, 40)	745	-3
