scenario,state_digest,methods,source_relation,frames,episodes,ood_frames,ood_ratio,mean_hp_my,mean_hp_enemy,mean_hp_margin,mean_hp_total,mean_game_progress,median_game_progress,mean_score_conditioned,synergy_frames,synergy_ood_ratio,gate_changed_ratio,gate_validation_ratio,gate_opportunity_ratio,mean_gate_confidence,mean_gate_advantage,mean_gate_candidate_visits,top_action_source,top_tuning_reason
sce-1,8bd1035d29b376c6,ETG-only,source_etg_supported,2,2,0,0.0,75.0,33.0,42.0,108.0,0.7886029411764706,0.7886029411764706,63.0,0,,,,,,,,kg_plan,
sce-1,23b5d126acc1c736,ETG-only,source_etg_supported,2,2,0,0.0,69.0,21.0,48.0,90.0,0.8492647058823529,0.8492647058823529,63.0,0,,,,,,,,kg_plan,
sce-1,9d0c3446eddf84a8,ETG-only,source_etg_supported,2,2,0,0.0,63.0,9.0,54.0,72.0,0.9099264705882353,0.9099264705882353,63.0,0,,,,,,,,kg_plan,
sce-1,18e951fc7f17bf95,ETG-only,source_etg_supported,1,1,0,0.0,63.0,3.0,60.0,66.0,0.9411764705882353,0.9411764705882353,63.0,0,,,,,,,,kg_relaxed,
sce-1,7f2ef9592da9ab40,ETG-only,source_etg_supported,2,2,0,0.0,63.0,0.0,63.0,63.0,1.0,1.0,63.0,0,,,,,,,,kg_relaxed,
sce-1,bc4e20190b20e16d,ETG-only,etg_selected_outside_source_etg,1,1,1,1.0,126.0,129.0,-3.0,255.0,0.15789473684210525,0.15789473684210525,21.0,0,,,,,,,,ood,
sce-1,1fc8ec2e05829d7d,ETG-only,source_etg_supported,1,1,0,0.0,93.0,87.0,6.0,180.0,0.3157894736842105,0.3157894736842105,21.0,0,,,,,,,,kg_relaxed,
sce-1,002be6bdad9e3118,ETG-only,source_etg_supported,3,2,0,0.0,45.0,27.0,18.0,72.0,0.6666666666666666,0.6842105263157895,21.0,0,,,,,,,,kg_plan,
sce-1,711fff40747e6af1,ETG-only,source_etg_supported,2,2,0,0.0,39.0,21.0,18.0,60.0,0.7368421052631579,0.7368421052631579,21.0,0,,,,,,,,kg_plan,
sce-1,e1f19e5fc5702ac7,ETG-only,source_etg_supported,1,1,0,0.0,33.0,15.0,18.0,48.0,0.7894736842105263,0.7894736842105263,21.0,0,,,,,,,,kg_plan,
sce-1,ddffac54a7fd6ee7,ETG-only,source_etg_supported,2,2,0,0.0,33.0,9.0,24.0,42.0,0.8421052631578947,0.8421052631578947,21.0,0,,,,,,,,kg_plan,
sce-1,a21aecb9261770b7,ETG-only,source_etg_supported,2,2,0,0.0,27.0,9.0,18.0,36.0,0.8947368421052632,0.8947368421052632,21.0,0,,,,,,,,kg_plan,
sce-1,b81895e535fb525e,ETG-only,source_etg_supported,1,1,0,0.0,21.0,3.0,18.0,24.0,0.9473684210526315,0.9473684210526315,21.0,0,,,,,,,,kg_plan,
sce-1,34e66e625457094a,ETG-only,source_etg_supported,2,2,0,0.0,21.0,0.0,21.0,21.0,1.0,1.0,21.0,0,,,,,,,,kg_relaxed,
sce-1,d1cb9a73d4e746a5,ETG-only,source_etg_supported,2,2,0,0.0,81.0,87.0,-6.0,168.0,0.3684210526315789,0.3684210526315789,30.0,0,,,,,,,,kg_plan,
sce-1,83e7f4d80a3baa3d,ETG-only,source_etg_supported,2,2,0,0.0,72.0,78.0,-6.0,150.0,0.42105263157894735,0.42105263157894735,30.0,0,,,,,,,,kg_plan,
sce-1,d7bc85c68728c44a,ETG-only,source_etg_supported,2,2,0,0.0,66.0,72.0,-6.0,138.0,0.47368421052631576,0.47368421052631576,30.0,0,,,,,,,,kg_relaxed,
sce-1,a4641dfdf5b5aec1,ETG-only,source_etg_supported,2,2,0,0.0,54.0,48.0,6.0,102.0,0.631578947368421,0.631578947368421,30.0,0,,,,,,,,kg_relaxed,
sce-1,d99d9e5ee6ce3fef,ETG-only,source_etg_supported,2,2,0,0.0,48.0,39.0,9.0,87.0,0.7368421052631579,0.7368421052631579,30.0,0,,,,,,,,diverge,
sce-1,7984c3ff5ced9f1e,ETG-only,source_etg_supported,2,2,0,0.0,36.0,21.0,15.0,57.0,0.8421052631578947,0.8421052631578947,30.0,0,,,,,,,,kg_plan,
sce-1,9dbeeb3e5862e51d,ETG-only,source_etg_supported,2,2,0,0.0,30.0,0.0,30.0,30.0,1.0,1.0,30.0,0,,,,,,,,kg_relaxed,
sce-1,c8f41dc07619e8e6,ETG-only,source_etg_supported,3,3,0,0.0,111.0,90.0,21.0,201.0,0.39166666666666666,0.4,62.0,0,,,,,,,,backup_switch_exact,
sce-1,467e4a1d88fc80e5,ETG-only,source_etg_supported,3,3,0,0.0,99.0,72.0,27.0,171.0,0.45694444444444443,0.4666666666666667,62.0,0,,,,,,,,kg_plan,
sce-1,76b4cf241cd93011,ETG-only,source_etg_supported,3,2,0,0.0,87.0,54.0,33.0,141.0,0.5777777777777778,0.6,62.0,0,,,,,,,,kg_plan,
sce-1,c06a0bbc6a68e0b2,ETG-only,source_etg_supported,2,2,0,0.0,75.0,45.0,30.0,120.0,0.6666666666666666,0.6666666666666666,60.0,0,,,,,,,,kg_plan,
sce-1,45291b6adaca8dfd,ETG-only,source_etg_supported,2,2,0,0.0,75.0,33.0,42.0,108.0,0.7104166666666667,0.7104166666666667,60.0,0,,,,,,,,kg_plan,
sce-1,22ce1f6c96d6c506,ETG-only,source_etg_supported,2,2,0,0.0,66.0,15.0,51.0,81.0,0.8666666666666667,0.8666666666666667,60.0,0,,,,,,,,kg_plan,
sce-1,e1fa285c0707dc3e,ETG-only,source_etg_supported,3,3,0,0.0,60.0,9.0,51.0,69.0,0.9185185185185185,0.9333333333333333,58.0,0,,,,,,,,kg_plan,
sce-1,f9285b7518845564,ETG-only,etg_selected_outside_source_etg,1,1,1,1.0,150.0,135.0,15.0,285.0,0.14285714285714285,0.14285714285714285,57.0,0,,,,,,,,ood,
sce-1,3b890c494d95a3b9,ETG-only,etg_selected_outside_source_etg,3,3,3,1.0,138.0,135.0,3.0,273.0,0.16071428571428573,0.14285714285714285,54.0,0,,,,,,,,ood,
sce-1,c2157e1f38090736,ETG-only,etg_selected_outside_source_etg,1,1,1,1.0,102.0,93.0,9.0,195.0,0.35714285714285715,0.35714285714285715,57.0,0,,,,,,,,ood,
sce-1,d29d09ce9f2c81c0,ETG-only,source_etg_supported,1,1,0,0.0,102.0,78.0,24.0,180.0,0.42857142857142855,0.42857142857142855,57.0,0,,,,,,,,kg_plan,
sce-1,de4b6eb071537265,ETG-only,source_etg_supported,2,2,0,0.0,78.0,42.0,36.0,120.0,0.5714285714285714,0.5714285714285714,57.0,0,,,,,,,,kg_plan,
sce-1,d33ffd2d753ee3cf,ETG-only,source_etg_supported,1,1,0,0.0,78.0,39.0,39.0,117.0,0.6428571428571429,0.6428571428571429,57.0,0,,,,,,,,kg_relaxed,
sce-1,203fad5bf7cdcdac,ETG-only,source_etg_supported,2,2,0,0.0,72.0,33.0,39.0,105.0,0.7142857142857143,0.7142857142857143,57.0,0,,,,,,,,kg_plan,
sce-1,45f9e1f36cc5b9ba,ETG-only,source_etg_supported,2,2,0,0.0,69.0,21.0,48.0,90.0,0.7857142857142857,0.7857142857142857,57.0,0,,,,,,,,kg_relaxed,
sce-1,f2c4e61eaf972e32,ETG-only,source_etg_supported,1,1,0,0.0,69.0,21.0,48.0,90.0,0.8571428571428571,0.8571428571428571,57.0,0,,,,,,,,kg_relaxed,
sce-1,8aadc727515456d9,ETG-only,source_etg_supported,2,2,0,0.0,63.0,9.0,54.0,72.0,0.9285714285714286,0.9285714285714286,57.0,0,,,,,,,,kg_plan,
sce-1,0f61dbaf33047e24,ETG-only,etg_selected_outside_source_etg,10,10,10,1.0,120.0,111.0,9.0,231.0,0.22002063983488132,0.2222222222222222,43.2,0,,,,,,,,ood,
sce-1,96408645fd43dc99,ETG-only,source_etg_supported,5,4,0,0.0,105.0,93.0,12.0,198.0,0.28596491228070176,0.2777777777777778,39.6,0,,,,,,,,kg_relaxed,
sce-1,5a4885b87c7b68c8,ETG-only,source_etg_supported,1,1,0,0.0,99.0,81.0,18.0,180.0,0.3333333333333333,0.3333333333333333,48.0,0,,,,,,,,kg_relaxed,
sce-1,03969dc9ebbfc2dd,ETG-only,source_etg_supported,3,3,0,0.0,87.0,75.0,12.0,162.0,0.3888888888888889,0.3888888888888889,42.0,0,,,,,,,,kg_relaxed,
sce-1,ee5dc595d5f400ef,ETG-only,source_etg_supported,3,3,0,0.0,75.0,60.0,15.0,135.0,0.4444444444444444,0.4444444444444444,42.0,0,,,,,,,,kg_plan,
sce-1,184c8c1d1ca039b1,ETG-only,source_etg_supported,1,1,0,0.0,72.0,54.0,18.0,126.0,0.5,0.5,48.0,0,,,,,,,,diverge,
sce-1,1bb8714f3439a61c,ETG-only,source_etg_supported,2,2,0,0.0,66.0,48.0,18.0,114.0,0.5555555555555556,0.5555555555555556,42.0,0,,,,,,,,kg_plan,
sce-1,5d10fa620ab9e138,ETG-only,source_etg_supported,2,2,0,0.0,66.0,33.0,33.0,99.0,0.7222222222222222,0.7222222222222222,45.0,0,,,,,,,,kg_plan,
sce-1,e163cc5b8ad9e033,ETG-only,source_etg_supported,2,2,0,0.0,60.0,33.0,27.0,93.0,0.7777777777777778,0.7777777777777778,45.0,0,,,,,,,,kg_plan,
sce-1,e2b4ad991c9a9e73,ETG-only,source_etg_supported,2,2,0,0.0,54.0,21.0,33.0,75.0,0.8333333333333334,0.8333333333333334,45.0,0,,,,,,,,kg_plan,
sce-1,2a03d6df496c905b,ETG-only,source_etg_supported,1,1,0,0.0,54.0,9.0,45.0,63.0,0.8888888888888888,0.8888888888888888,48.0,0,,,,,,,,kg_plan,
sce-1,42bd7eb3539b39da,ETG-only,source_etg_supported,4,3,0,0.0,48.0,9.0,39.0,57.0,0.9181286549707601,0.9195906432748537,45.0,0,,,,,,,,kg_plan,
sce-1,5a23fe1efd0a1ffb,ETG-only,source_etg_supported,1,1,0,0.0,180.0,180.0,0.0,360.0,0.0,0.0,63.0,0,,,,,,,,kg_relaxed,
sce-1,160692328a43febb,ETG-only,source_etg_supported,1,1,0,0.0,156.0,156.0,0.0,312.0,0.07692307692307693,0.07692307692307693,63.0,0,,,,,,,,kg_relaxed,
sce-1,556fcb549b2dcffe,ETG-only,etg_selected_outside_source_etg,1,1,1,1.0,138.0,135.0,3.0,273.0,0.15384615384615385,0.15384615384615385,63.0,0,,,,,,,,ood,
sce-1,51b08eea527ec4f5,ETG-only,etg_selected_outside_source_etg,1,1,1,1.0,138.0,135.0,3.0,273.0,0.23076923076923078,0.23076923076923078,63.0,0,,,,,,,,ood,
sce-1,3c774a36323276b9,ETG-only,etg_selected_outside_source_etg,1,1,1,1.0,120.0,111.0,9.0,231.0,0.3076923076923077,0.3076923076923077,63.0,0,,,,,,,,ood,
sce-1,cfa525c9a172aa0a,ETG-only,etg_selected_outside_source_etg,1,1,1,1.0,102.0,90.0,12.0,192.0,0.38461538461538464,0.38461538461538464,63.0,0,,,,,,,,ood,
sce-1,38f369e2375b5275,ETG-only,source_etg_supported,1,1,0,0.0,102.0,84.0,18.0,186.0,0.46153846153846156,0.46153846153846156,63.0,0,,,,,,,,kg_relaxed,
sce-1,a19626c51f1353ff,ETG-only,etg_selected_outside_source_etg,1,1,1,1.0,90.0,66.0,24.0,156.0,0.5384615384615384,0.5384615384615384,63.0,0,,,,,,,,ood,
sce-1,18c523eb1072d177,ETG-only,source_etg_supported,1,1,0,0.0,78.0,45.0,33.0,123.0,0.6153846153846154,0.6153846153846154,63.0,0,,,,,,,,kg_relaxed,
sce-1,5b0b29f61029595c,ETG-only,source_etg_supported,1,1,0,0.0,72.0,39.0,33.0,111.0,0.6923076923076923,0.6923076923076923,63.0,0,,,,,,,,kg_relaxed,
sce-1,5ce1636e40eef049,ETG-only,source_etg_supported,1,1,0,0.0,72.0,27.0,45.0,99.0,0.7692307692307693,0.7692307692307693,63.0,0,,,,,,,,kg_relaxed,
sce-1,ef5def8793f282a5,ETG-only,source_etg_supported,1,1,0,0.0,69.0,21.0,48.0,90.0,0.8461538461538461,0.8461538461538461,63.0,0,,,,,,,,kg_plan,
sce-1,0d96533cc188ef91,ETG-only,source_etg_supported,1,1,0,0.0,63.0,3.0,60.0,66.0,0.9230769230769231,0.9230769230769231,63.0,0,,,,,,,,kg_plan,
sce-1,82c108cc01ab69b7,ETG-only,source_etg_supported,1,1,0,0.0,63.0,0.0,63.0,63.0,1.0,1.0,63.0,0,,,,,,,,kg_relaxed,
sce-1,aceaab07bb449fd8,ETG-only,etg_selected_outside_source_etg,1,1,1,1.0,126.0,135.0,-9.0,261.0,0.1875,0.1875,48.0,0,,,,,,,,ood,
sce-1,c83db248127fcd2c,ETG-only,source_etg_supported,1,1,0,0.0,93.0,78.0,15.0,171.0,0.375,0.375,48.0,0,,,,,,,,kg_plan,
sce-1,9d43335730f686c0,ETG-only,source_etg_supported,1,1,0,0.0,87.0,66.0,21.0,153.0,0.4375,0.4375,48.0,0,,,,,,,,kg_relaxed,
sce-1,b95c5856ff3a02c2,ETG-only,source_etg_supported,1,1,0,0.0,75.0,54.0,21.0,129.0,0.5,0.5,48.0,0,,,,,,,,kg_plan,
sce-1,146e659a0c23b082,ETG-only,source_etg_supported,1,1,0,0.0,48.0,9.0,39.0,57.0,0.9375,0.9375,48.0,0,,,,,,,,kg_plan,
sce-1,a7976e8c5fc2c5b8,ETG-only,source_etg_supported,3,3,0,0.0,99.0,93.0,6.0,192.0,0.32748538011695905,0.3333333333333333,40.0,0,,,,,,,,kg_plan,
sce-1,cbc30d5fc2b49ba9,ETG-only,source_etg_supported,3,3,0,0.0,81.0,84.0,-3.0,165.0,0.3820662768031189,0.3888888888888889,40.0,0,,,,,,,,kg_plan,
sce-1,eb4baed13d22bb1b,ETG-only,source_etg_supported,3,3,0,0.0,78.0,78.0,0.0,156.0,0.43664717348927873,0.4444444444444444,40.0,0,,,,,,,,diverge,
sce-1,027d1a463bb0cbff,ETG-only,source_etg_supported,2,2,0,0.0,78.0,66.0,12.0,144.0,0.48684210526315785,0.48684210526315785,42.0,0,,,,,,,,kg_plan,
sce-1,561f5e2411e8f818,ETG-only,source_etg_supported,2,2,0,0.0,72.0,54.0,18.0,126.0,0.5409356725146199,0.5409356725146199,42.0,0,,,,,,,,kg_plan,
sce-1,6fb0b6e3afe27e72,ETG-only,source_etg_supported,2,2,0,0.0,66.0,54.0,12.0,120.0,0.5950292397660819,0.5950292397660819,39.0,0,,,,,,,,diverge,
sce-1,9b1ddff3c7418a8f,ETG-only,source_etg_supported,2,2,0,0.0,66.0,45.0,21.0,111.0,0.6491228070175439,0.6491228070175439,42.0,0,,,,,,,,kg_follow,
sce-1,3f31479a7cfd9c5c,ETG-only,source_etg_supported,1,1,0,0.0,66.0,45.0,21.0,111.0,0.6842105263157895,0.6842105263157895,42.0,0,,,,,,,,kg_relaxed,
sce-1,982e55fe1b923695,ETG-only,source_etg_supported,1,1,0,0.0,60.0,33.0,27.0,93.0,0.7368421052631579,0.7368421052631579,42.0,0,,,,,,,,kg_plan,
sce-1,ca7ddf6e3e15c247,ETG-only,source_etg_supported,1,1,0,0.0,54.0,27.0,27.0,81.0,0.7894736842105263,0.7894736842105263,42.0,0,,,,,,,,kg_plan,
sce-1,9182cd50a215f605,ETG-only,source_etg_supported,1,1,0,0.0,54.0,21.0,33.0,75.0,0.8421052631578947,0.8421052631578947,42.0,0,,,,,,,,kg_plan,
sce-1,3717bba86fdfbe81,ETG-only,source_etg_supported,1,1,0,0.0,48.0,9.0,39.0,57.0,0.8947368421052632,0.8947368421052632,42.0,0,,,,,,,,kg_plan,
sce-1,88e6b0ebac9c48c0,ETG-only,source_etg_supported,1,1,0,0.0,42.0,3.0,39.0,45.0,0.9473684210526315,0.9473684210526315,42.0,0,,,,,,,,kg_plan,
sce-1,a85c6ca6f3e1d90b,ETG-only,source_etg_supported,2,2,0,0.0,42.0,0.0,42.0,42.0,1.0,1.0,42.0,0,,,,,,,,kg_relaxed,
sce-1,6e704ada5f67be84,ETG-only,source_etg_supported,2,2,0,0.0,138.0,135.0,3.0,273.0,0.16666666666666666,0.16666666666666666,42.0,0,,,,,,,,kg_relaxed,
sce-1,923fd311949f3a82,ETG-only,source_etg_supported,2,2,0,0.0,105.0,87.0,18.0,192.0,0.315359477124183,0.315359477124183,42.0,0,,,,,,,,kg_relaxed,
sce-1,99c2083f64861c10,ETG-only,source_etg_supported,1,1,0,0.0,105.0,81.0,24.0,186.0,0.3333333333333333,0.3333333333333333,42.0,0,,,,,,,,kg_relaxed,
sce-1,9d0222c77b9d8c6c,ETG-only,source_etg_supported,1,1,0,0.0,75.0,54.0,21.0,129.0,0.4444444444444444,0.4444444444444444,42.0,0,,,,,,,,kg_plan,
sce-1,03b9cb938150d6f8,ETG-only,source_etg_supported,1,1,0,0.0,69.0,48.0,21.0,117.0,0.5,0.5,42.0,0,,,,,,,,kg_plan,
sce-1,dc7452549a1d7577,ETG-only,source_etg_supported,3,3,0,0.0,66.0,45.0,21.0,111.0,0.571150097465887,0.5789473684210527,38.0,0,,,,,,,,kg_follow,
sce-1,b20ae2408cf0f342,ETG-only,source_etg_supported,3,3,0,0.0,66.0,45.0,21.0,111.0,0.6247563352826511,0.631578947368421,38.0,0,,,,,,,,kg_relaxed,
sce-1,a567fd12157b49cb,ETG-only,source_etg_supported,1,1,0,0.0,60.0,39.0,21.0,99.0,0.6666666666666666,0.6666666666666666,42.0,0,,,,,,,,kg_plan,
sce-1,df02b80f542e3bb6,ETG-only,source_etg_supported,1,1,0,0.0,60.0,39.0,21.0,99.0,0.7222222222222222,0.7222222222222222,42.0,0,,,,,,,,kg_plan,
sce-1,5ff3ea75338c80be,ETG-only,source_etg_supported,1,1,0,0.0,54.0,27.0,27.0,81.0,0.7777777777777778,0.7777777777777778,42.0,0,,,,,,,,kg_plan,
sce-1,40f5b5a5662c7ae8,ETG-only,source_etg_supported,1,1,0,0.0,48.0,15.0,33.0,63.0,0.8333333333333334,0.8333333333333334,42.0,0,,,,,,,,kg_plan,
sce-1,3aaa264a98c486a8,ETG-only,source_etg_supported,2,1,0,0.0,42.0,3.0,39.0,45.0,0.9166666666666666,0.9166666666666666,42.0,0,,,,,,,,kg_plan,
sce-1,0d6e3554ab614089,ETG-only,source_etg_supported,1,1,0,0.0,87.0,87.0,0.0,174.0,0.3157894736842105,0.3157894736842105,21.0,0,,,,,,,,kg_relaxed,
sce-1,6bc0147d2b154041,ETG-only,source_etg_supported,1,1,0,0.0,57.0,48.0,9.0,105.0,0.47368421052631576,0.47368421052631576,21.0,0,,,,,,,,kg_relaxed,
sce-1,3ae320a0e406961e,ETG-only,source_etg_supported,1,1,0,0.0,51.0,48.0,3.0,99.0,0.5263157894736842,0.5263157894736842,21.0,0,,,,,,,,kg_relaxed,
sce-1,0d2d90980785533a,ETG-only,source_etg_supported,1,1,0,0.0,48.0,39.0,9.0,87.0,0.5789473684210527,0.5789473684210527,21.0,0,,,,,,,,kg_plan,
sce-1,1f3f6cd3fac10e46,ETG-only,source_etg_supported,1,1,0,0.0,48.0,27.0,21.0,75.0,0.631578947368421,0.631578947368421,21.0,0,,,,,,,,kg_plan,
sce-1,ce2bc18179d017ba,ETG-only,source_etg_supported,1,1,0,0.0,39.0,15.0,24.0,54.0,0.7894736842105263,0.7894736842105263,21.0,0,,,,,,,,kg_plan,
sce-1,97df11f4632d1bc3,ETG-only,source_etg_supported,2,2,0,0.0,27.0,3.0,24.0,30.0,0.9473684210526315,0.9473684210526315,24.0,0,,,,,,,,kg_plan,
sce-1,583f51087ad494f3,ETG-only,source_etg_supported,1,1,0,0.0,99.0,93.0,6.0,192.0,0.2777777777777778,0.2777777777777778,42.0,0,,,,,,,,kg_plan,
sce-1,0f3cdc020206dbc6,ETG-only,source_etg_supported,1,1,0,0.0,93.0,93.0,0.0,186.0,0.3333333333333333,0.3333333333333333,42.0,0,,,,,,,,kg_relaxed,
sce-1,3d6710a587a819db,ETG-only,source_etg_supported,1,1,0,0.0,84.0,78.0,6.0,162.0,0.3888888888888889,0.3888888888888889,42.0,0,,,,,,,,kg_plan,
sce-1,9bcfc7d73d1cfc1d,ETG-only,source_etg_supported,2,1,0,0.0,78.0,66.0,12.0,144.0,0.4722222222222222,0.4722222222222222,42.0,0,,,,,,,,kg_plan,
sce-1,90e1cb72b1bc8a4d,ETG-only,source_etg_supported,2,2,0,0.0,72.0,54.0,18.0,126.0,0.5277777777777778,0.5277777777777778,42.0,0,,,,,,,,kg_plan,
sce-1,a503b0cca30de352,ETG-only,source_etg_supported,1,1,0,0.0,162.0,156.0,6.0,318.0,0.06666666666666667,0.06666666666666667,66.0,0,,,,,,,,kg_relaxed,
sce-1,62fb7a29278a9bda,ETG-only,source_etg_supported,2,2,0,0.0,93.0,54.0,39.0,147.0,0.5166666666666666,0.5166666666666666,63.0,0,,,,,,,,kg_plan,
sce-1,f29261d391405fc5,ETG-only,source_etg_supported,1,1,0,0.0,81.0,39.0,42.0,120.0,0.6666666666666666,0.6666666666666666,66.0,0,,,,,,,,kg_plan,
sce-1,5edeff4dcd32c132,ETG-only,source_etg_supported,1,1,0,0.0,81.0,33.0,48.0,114.0,0.7333333333333333,0.7333333333333333,66.0,0,,,,,,,,kg_plan,
sce-1,62637b5ef3259901,ETG-only,source_etg_supported,1,1,0,0.0,72.0,9.0,63.0,81.0,0.8666666666666667,0.8666666666666667,66.0,0,,,,,,,,kg_plan,
sce-1,aae6767ecc127d9c,ETG-only,source_etg_supported,1,1,0,0.0,72.0,3.0,69.0,75.0,0.9333333333333333,0.9333333333333333,66.0,0,,,,,,,,kg_plan,
sce-1,6f216e682dfb0cbf,ETG-only,source_etg_supported,1,1,0,0.0,66.0,0.0,66.0,66.0,1.0,1.0,66.0,0,,,,,,,,kg_relaxed,
sce-1,fffeabd141476c40,ETG-only,source_etg_supported,1,1,0,0.0,93.0,87.0,6.0,180.0,0.3333333333333333,0.3333333333333333,36.0,0,,,,,,,,kg_relaxed,
sce-1,bcfb61b11352b537,ETG-only,source_etg_supported,1,1,0,0.0,54.0,33.0,21.0,87.0,0.7222222222222222,0.7222222222222222,36.0,0,,,,,,,,kg_plan,
sce-1,1afd6d2dce11959f,ETG-only,source_etg_supported,1,1,0,0.0,54.0,33.0,21.0,87.0,0.7777777777777778,0.7777777777777778,36.0,0,,,,,,,,kg_plan,
sce-1,0ed48e91c0ad1bee,ETG-only,source_etg_supported,1,1,0,0.0,48.0,21.0,27.0,69.0,0.8333333333333334,0.8333333333333334,36.0,0,,,,,,,,kg_plan,
sce-1,c5c256fbeda07d9f,ETG-only,source_etg_supported,2,1,0,0.0,42.0,9.0,33.0,51.0,0.9166666666666666,0.9166666666666666,36.0,0,,,,,,,,kg_plan,
sce-1,179dd2879c0179d7,ETG-only,source_etg_supported,2,2,0,0.0,36.0,0.0,36.0,36.0,1.0,1.0,36.0,0,,,,,,,,kg_relaxed,
sce-1,f8a4040772d24ecf,ETG-only,source_etg_supported,1,1,0,0.0,69.0,54.0,15.0,123.0,0.5,0.5,42.0,0,,,,,,,,diverge,
sce-1,c4b20861c9d25642,ETG-only,source_etg_supported,2,2,0,0.0,66.0,42.0,24.0,108.0,0.5555555555555556,0.5555555555555556,42.0,0,,,,,,,,kg_plan,
sce-1,d15405644c8f7d35,ETG-only,source_etg_supported,2,2,0,0.0,48.0,9.0,39.0,57.0,0.9150326797385621,0.9150326797385621,45.0,0,,,,,,,,kg_plan,
sce-1,13b627a1d980b64b,ETG-only,source_etg_supported,3,3,0,0.0,156.0,156.0,0.0,312.0,0.05689571150097466,0.05555555555555555,48.0,0,,,,,,,,kg_relaxed,
sce-1,925f4947612b0915,ETG-only,source_etg_supported,1,1,0,0.0,138.0,135.0,3.0,273.0,0.10526315789473684,0.10526315789473684,33.0,0,,,,,,,,kg_relaxed,
sce-1,57eb972cb4656ad8,ETG-only,source_etg_supported,1,1,0,0.0,132.0,123.0,9.0,255.0,0.15789473684210525,0.15789473684210525,33.0,0,,,,,,,,kg_relaxed,
sce-1,b7c48efbd6622309,ETG-only,source_etg_supported,1,1,0,0.0,117.0,111.0,6.0,228.0,0.21052631578947367,0.21052631578947367,33.0,0,,,,,,,,kg_plan,
sce-1,6de6a6ad99653b41,ETG-only,source_etg_supported,1,1,0,0.0,105.0,93.0,12.0,198.0,0.2631578947368421,0.2631578947368421,33.0,0,,,,,,,,kg_relaxed,
sce-1,443279031e00e3a1,ETG-only,source_etg_supported,1,1,0,0.0,93.0,90.0,3.0,183.0,0.3157894736842105,0.3157894736842105,33.0,0,,,,,,,,kg_plan,
sce-1,fe6b62b6a2ab6ac2,ETG-only,source_etg_supported,1,1,0,0.0,87.0,78.0,9.0,165.0,0.3684210526315789,0.3684210526315789,33.0,0,,,,,,,,kg_plan,
sce-1,349e5832c28c6306,ETG-only,source_etg_supported,1,1,0,0.0,75.0,60.0,15.0,135.0,0.42105263157894735,0.42105263157894735,33.0,0,,,,,,,,kg_plan,
sce-1,7eadf89d98ecd995,ETG-only,source_etg_supported,1,1,0,0.0,69.0,54.0,15.0,123.0,0.47368421052631576,0.47368421052631576,33.0,0,,,,,,,,kg_plan,
sce-1,dacf2daf7a42d927,ETG-only,source_etg_supported,1,1,0,0.0,63.0,42.0,21.0,105.0,0.5263157894736842,0.5263157894736842,33.0,0,,,,,,,,kg_plan,
sce-1,16ee1f0795cc5dbd,ETG-only,source_etg_supported,1,1,0,0.0,60.0,39.0,21.0,99.0,0.5789473684210527,0.5789473684210527,33.0,0,,,,,,,,kg_plan,
sce-1,c8f3a1097b915e09,ETG-only,source_etg_supported,1,1,0,0.0,60.0,39.0,21.0,99.0,0.631578947368421,0.631578947368421,33.0,0,,,,,,,,kg_plan,
sce-1,0c08fe6a40afa5ec,ETG-only,source_etg_supported,1,1,0,0.0,54.0,33.0,21.0,87.0,0.6842105263157895,0.6842105263157895,33.0,0,,,,,,,,kg_plan,
sce-1,3035fd502ce9f6ad,ETG-only,source_etg_supported,1,1,0,0.0,54.0,33.0,21.0,87.0,0.7368421052631579,0.7368421052631579,33.0,0,,,,,,,,kg_plan,
sce-1,94a2d5df3b72f80a,ETG-only,source_etg_supported,1,1,0,0.0,48.0,21.0,27.0,69.0,0.7894736842105263,0.7894736842105263,33.0,0,,,,,,,,backup_switch_fuzzy,
sce-1,64c8556fc5ef4863,ETG-only,source_etg_supported,2,1,0,0.0,45.0,9.0,36.0,54.0,0.868421052631579,0.868421052631579,33.0,0,,,,,,,,kg_plan,
sce-1,ed0ad0b43a18510f,ETG-only,source_etg_supported,1,1,0,0.0,39.0,3.0,36.0,42.0,0.9473684210526315,0.9473684210526315,33.0,0,,,,,,,,kg_plan,
sce-1,e7576c69b3373b24,ETG-only,source_etg_supported,1,1,0,0.0,33.0,0.0,33.0,33.0,1.0,1.0,33.0,0,,,,,,,,kg_relaxed,
sce-1,8c9149ccd588e854,ETG-only,source_etg_supported,2,2,0,0.0,156.0,135.0,21.0,291.0,0.1111111111111111,0.1111111111111111,51.0,0,,,,,,,,kg_relaxed,
sce-1,965d3a42b7195a5d,ETG-only,source_etg_supported,1,1,0,0.0,117.0,87.0,30.0,204.0,0.2777777777777778,0.2777777777777778,54.0,0,,,,,,,,kg_relaxed,
sce-1,51c57b1f4c19c88a,ETG-only,source_etg_supported,1,1,0,0.0,105.0,81.0,24.0,186.0,0.3333333333333333,0.3333333333333333,54.0,0,,,,,,,,kg_relaxed,
sce-1,0a9f6cee910d895f,ETG-only,source_etg_supported,2,2,0,0.0,87.0,69.0,18.0,156.0,0.3888888888888889,0.3888888888888889,54.0,0,,,,,,,,kg_relaxed,
