(13, 50)	518	2.77350085512394
(3, 56)	519	31.1396484375
(14, 69)	520	-36.0
(14, 70)	521	-42.0
(3, 61)	522	-4.3491208731257185
(1, 122)	523	-7.833984375
(9, 44)	524	-21.0
(9, 23)	525	-12.0
(3, 73)	526	-38.25
(13, 51)	527	-8.4375
(6, 14)	528	9
(6, 12)	529	15
(3, 54)	530	-14.470122791019516
(3, 55)	531	7.487022399902344
(3, 67)	532	12.677145365832946
(2, 67)	533	-18.75
(2, 115)	534	0
(2, 124)	535	0
(4, 24)	536	-2.33203125
(2, 84)	537	-10.5
(1, 121)	538	-13.5
(9, 62)	539	-18.0
(9, 66)	540	-18.09375
(9, 67)	541	-57
(6, 69)	542	-45
(14, 72)	543	-66.0
(4, 23)	544	-64.53515625
(5, 6)	545	-75.0
(1, 123)	546	-15.0
(1, 117)	547	-30.0
(13, 52)	548	-33
(13, 54)	549	-27
(3, 76)	550	0.0
(2, 126)	551	-18
(3, 59)	552	-26.080078125
(6, 75)	553	-33
(20, 18)	554	15.425970554351807
(20, 15)	555	1.3496875762939453
(7, 6)	556	30.0
(24, 2)	557	28.9716796875
(14, 73)	558	-29.34375
(14, 74)	559	-34.2626953125
(14, 75)	560	-38.0625
(15, 30)	561	-60.0
(16, 12)	562	-51
(14, 53)	563	-39.0
(6, 78)	564	3
(3, 66)	565	-16.698394775390625
(2, 17)	566	-16.476562500701135
(6, 81)	567	-17.25
(3, 77)	568	-11.2803955078125
(6, 52)	569	-15.467742919921875
(14, 77)	570	-49.40625
(15, 32)	571	-48
(18, 11)	572	3.0
(3, 78)	573	14.23034186740307
(6, 83)	574	-21.0
(20, 19)	575	-3.29351041001736
(20, 16)	576	4.875
(20, 20)	577	13.304023414850235
(2, 128)	578	-21.0
(2, 129)	579	-24
(14, 78)	580	-27
(15, 33)	581	-42
(2, 73)	582	-33.0
(14, 79)	583	-21.0
(3, 79)	584	-27.0
(3, 68)	585	-8.965049743652344
(9, 70)	586	-6.234375
(14, 80)	587	-27
(4, 22)	588	-43.04736328125
(9, 71)	589	-15.0
(9, 72)	590	-24.0
(2, 130)	591	-30
(2, 131)	592	-30
(14, 81)	593	-45
(1, 125)	594	-12
(13, 56)	595	-27
(13, 57)	596	-15
(17, 30)	597	-21.0
(17, 33)	598	-30.0
(9, 45)	599	-30.0
(6, 70)	600	13.5
(6, 85)	601	-12.0
(6, 86)	602	15
(3, 80)	603	-4.44140625
(2, 135)	604	-6.0
(1, 126)	605	-27.0
(2, 136)	606	-24
(2, 137)	607	-27.0
(2, 133)	608	-20.25
(14, 83)	609	-9
(20, 17)	610	27.0
(14, 85)	611	-24.046875
(14, 86)	612	-45
(6, 88)	613	-1.40625
(6, 82)	614	14.542922435619232
(20, 5)	615	32.673643879476
(20, 21)	616	34.21829652786255
(21, 2)	617	37.35427111387253
(13, 58)	618	-9
(13, 59)	619	-10.5
(13, 60)	620	3.0
(2, 138)	621	-12.0
(6, 89)	622	3
(6, 90)	623	9
(2, 139)	624	-6
(6, 91)	625	-3.0234375
(2, 140)	626	1.7255859375
(6, 66)	627	14.449755002705544
(6, 92)	628	-0.7758885532313231
(2, 143)	629	-12.0
(14, 89)	630	2.7634089210379784
(14, 90)	631	-30.0
(4, 26)	632	-39
(4, 6)	633	-18.75
(4, 14)	634	-6.5625
(4, 27)	635	-34.078125
(2, 132)	636	-10.526390120568532
(1, 127)	637	-30
(2, 39)	638	-30.0
(16, 13)	639	-57
(9, 61)	640	-39.0
(14, 71)	641	-39
(14, 92)	642	-48.0
(14, 25)	643	-51.0
(14, 93)	644	-57.0
(13, 49)	645	2.992298480781673
(13, 63)	646	1.3350963592529297
(17, 35)	647	1.5234375
(17, 28)	648	-3.0
(17, 17)	649	18.0
(17, 36)	650	24.0
(6, 97)	651	-30.0
(6, 98)	652	-27
(2, 146)	653	-9.0
(17, 26)	654	5.999285562682108
(6, 65)	655	6.186048572325616
(6, 67)	656	21.034417699142068
(13, 64)	657	-18.0
(17, 37)	658	-6.0
(17, 38)	659	-9.0
(17, 39)	660	0
(6, 99)	661	9
(6, 100)	662	16.5
(9, 63)	663	-3.0
(6, 51)	664	-23.25
(6, 6)	665	-9.0
(2, 54)	666	0.0
(13, 61)	667	-3.904220596465853
(20, 22)	668	-15.0
(17, 40)	669	3.000000357256795
(6, 79)	670	6.609375
(9, 74)	671	-21.0
(9, 75)	672	-63
(10, 22)	673	-66
(10, 23)	674	-63.0
(10, 24)	675	-78
(11, 8)	676	-84.0
(12, 6)	677	-90.0
(6, 104)	678	-1.265625
(6, 105)	679	12.177893715294662
(1, 129)	680	-11.8125
(1, 130)	681	-21.0
(1, 102)	682	-24.0
(9, 76)	683	-15.75
(9, 77)	684	-33
(9, 78)	685	-45
(9, 79)	686	-45
(11, 9)	687	-51
(12, 1)	688	-54
(2, 148)	689	-13.03125
(18, 7)	690	-10.5
(2, 149)	691	-5.9984407328775085
(6, 106)	692	-0.375
(3, 83)	693	24.1875
(20, 23)	694	17.146490514813877
(21, 4)	695	24.03235673904419
(13, 62)	696	-18.0
(2, 144)	697	-18
(2, 145)	698	-18
(2, 151)	699	-19.5
(2, 152)	700	-18.0
(2, 114)	701	-0.2185077667236328
(6, 109)	702	3.9120191261172295
(2, 150)	703	-32.25
(2, 154)	704	-30.0
(2, 153)	705	-30
(3, 43)	706	3.0
(6, 87)	707	6.005156429508613
(9, 80)	708	-9
(9, 4)	709	-9
(9, 5)	710	-21
(14, 99)	711	-27
(15, 37)	712	-49.59375
(9, 81)	713	-27
(9, 82)	714	-36.0
(2, 157)	715	-42
(6, 111)	716	-42.0
(6, 112)	717	6.0
(3, 84)	718	11.071977853775024
(1, 132)	719	-6
(13, 48)	720	8.90625
(17, 27)	721	-12
(17, 29)	722	0
(18, 10)	723	0.0
(1, 133)	724	-25.5
(1, 134)	725	-42
(13, 67)	726	-39
(13, 68)	727	-51
(13, 69)	728	-57
(2, 159)	729	-54
(14, 100)	730	-63
(15, 38)	731	-69.0
(16, 5)	732	-82.5
(14, 87)	733	-18.75
(14, 101)	734	-33
(2, 5)	735	-12.0
(2, 160)	736	-12
(2, 161)	737	-12.0
(6, 80)	738	20.636810302734375
(1, 135)	739	-6
(13, 70)	740	-9
(13, 71)	741	-9
(13, 72)	742	9
(13, 73)	743	6.0
(17, 43)	744	18
(18, 14)	745	18
(3, 82)	746	-10.875
(17, 44)	747	13.951171875
(3, 86)	748	19.875860452651978
(4, 25)	749	5.255859375
(6, 117)	750	0.5625
(7, 7)	751	10.5
(7, 8)	752	30
