experiment_id,method_group,map_id,map_key,variant,base_variant_id,base_variant_rank,base_variant_trial,backup_condition,baseline_variant,score_mean,score_delta_vs_multi_step_no_switch,terminal_hp_delta_mean,terminal_hp_delta_delta_vs_multi_step_no_switch,win_rate,win_rate_delta_vs_multi_step_no_switch,loss_count,loss_delta_vs_multi_step_no_switch,path_diverged_rate,path_diverged_out_of_beam_ratio,path_diverged_has_backup_ratio,switch_rate_per_divergence,switch_frames_per_100,candidate_mean_planning_score_gain,candidate_mean_future_reward_gain,decision_elapsed_ms_mean,beam_plan_call_count,beam_plan_calls_per_100_frames,beam_plan_ms_mean,beam_plan_ms_total,beam_plan_ms_per_frame,beam_plan_ms_per_frame_delta_vs_multi_step_no_switch
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank08_trial0033_ms_fz050,rank08_trial0033,8,33,fixed_pool_multi_step_switch_fuzzy050,rank08_trial0033_ms_ns,14.1,-9.9,14.1,-9.9,0.7,-0.08000000000000007,15,4.0,0.2541993281075028,0.5814977973568282,0.14537444933920704,0.14537444933920704,3.6954087346024638,-0.02655696469341992,2.430775485571587,0.2658550218338811,653,73.12430011198208,0.9202454823888846,600.9202999999417,0.6729230683090053,0.019199402415708722
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank01_trial0178_ms_ns,rank01_trial0178,1,178,fixed_pool_multi_step_no_switch,rank01_trial0178_ms_ns,69.0,0.0,69.0,0.0,0.98,0.0,1,0.0,0.4084507042253521,0.6819923371647509,0.19157088122605365,0.0,0.0,-0.0035854953707786796,-1.2218180063626722,0.25770751445104445,615,96.24413145539906,2.2730801626015813,1397.9442999999724,2.1877062597808643,0.0
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank01_trial0178_ms_ex,rank01_trial0178,1,178,fixed_pool_multi_step_switch_exact,rank01_trial0178_ms_ns,72.54,3.5400000000000063,72.54,3.5400000000000063,1.0,0.020000000000000018,0,-1.0,0.38193343898573695,0.7219917012448133,0.12033195020746888,0.11618257261410789,4.437400950871632,-0.0009279230032113154,-1.38175681021701,0.27043266666668825,577,91.44215530903328,2.4303431542461125,1402.3080000000068,2.2223581616481884,0.03465190186732414
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank01_trial0178_ms_fz020,rank01_trial0178,1,178,fixed_pool_multi_step_switch_fuzzy020,rank01_trial0178_ms_ns,70.56,1.5600000000000023,70.56,1.5600000000000023,1.0,0.020000000000000018,0,-1.0,0.42105263157894735,0.7095588235294118,0.11397058823529412,0.11764705882352941,4.953560371517028,-0.0010990393195210557,-1.483168517428552,0.24018113207555214,595,92.10526315789474,2.1850910924369935,1300.1292000000112,2.01258390092881,-0.1751223588520543
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank01_trial0178_ms_fz050,rank01_trial0178,1,178,fixed_pool_multi_step_switch_fuzzy050,rank01_trial0178_ms_ns,63.18,-5.82,63.18,-5.82,0.92,-0.05999999999999994,4,3.0,0.3091190108191654,0.765,0.13,0.135,4.1731066460587325,-0.0063513935988748745,-1.4511533074387952,0.25742040816331746,570,88.09891808346214,2.012731052631519,1147.256699999966,1.7731942812982473,-0.414511978482617
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank02_trial0000_ms_ns,rank02_trial0000,2,0,fixed_pool_multi_step_no_switch,rank02_trial0000_ms_ns,72.54,0.0,72.54,0.0,1.0,0.0,0,0.0,0.33279483037156704,0.8252427184466019,0.07766990291262135,0.0,0.0,-0.0007685414682717075,2.3727215796019907,0.24660869565222057,607,98.06138933764136,0.617136079077512,374.6016000000498,0.6051722132472533,0.0
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank02_trial0000_ms_ex,rank02_trial0000,2,0,fixed_pool_multi_step_switch_exact,rank02_trial0000_ms_ns,69.06,-3.480000000000004,69.06,-3.480000000000004,1.0,0.0,0,0.0,0.2703125,0.8439306358381503,0.08092485549132948,0.08092485549132948,2.1875,-0.0013047373892420605,2.412238811420983,0.22298543689314382,605,94.53125,0.5436211570249372,328.890800000087,0.5138918750001359,-0.09128033824711745
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank02_trial0000_ms_fz020,rank02_trial0000,2,0,fixed_pool_multi_step_switch_fuzzy020,rank02_trial0000_ms_ns,67.92,-4.6200000000000045,67.92,-4.6200000000000045,0.98,-0.020000000000000018,1,1.0,0.26875,0.7383720930232558,0.12209302325581395,0.12209302325581395,3.28125,-0.0013366013699179814,2.706233893414801,0.22925999999999114,596,93.125,0.559417114093976,333.4126000000097,0.5209571875000152,-0.08421502574723816
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank02_trial0000_ms_fz050,rank02_trial0000,2,0,fixed_pool_multi_step_switch_fuzzy050,rank02_trial0000_ms_ns,66.6,-5.940000000000012,66.6,-5.940000000000012,0.98,-0.020000000000000018,1,1.0,0.25656877897990726,0.891566265060241,0.05421686746987952,0.05421686746987952,1.3910355486862442,-0.0012715840735393232,2.2705096517917522,0.262797169811358,619,95.67233384853168,0.6474337641357024,400.7614999999998,0.6194149922720243,0.014242779024771002
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank03_trial0198_ms_ns,rank03_trial0198,3,198,fixed_pool_multi_step_no_switch,rank03_trial0198_ms_ns,71.64,0.0,71.64,0.0,1.0,0.0,0,0.0,0.569377990430622,0.7338935574229691,0.10364145658263306,0.0,0.0,-0.0009297740006081289,-1.3352849072737958,0.23828854961851056,617,98.40510366826156,3.8810717990274815,2394.621299999956,3.819172727272657,0.0
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank03_trial0198_ms_ex,rank03_trial0198,3,198,fixed_pool_multi_step_switch_exact,rank03_trial0198_ms_ns,70.02,-1.6200000000000045,70.02,-1.6200000000000045,1.0,0.0,0,0.0,0.5118110236220472,0.7076923076923077,0.06153846153846154,0.06153846153846154,3.1496062992125986,-0.0013294710787109586,-1.428234788037166,0.275532142857529,593,93.38582677165354,3.3880768971331845,2009.1295999999784,3.16398362204721,-0.655189105225447
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank03_trial0198_ms_fz020,rank03_trial0198,3,198,fixed_pool_multi_step_switch_fuzzy020,rank03_trial0198_ms_ns,67.68,-3.9599999999999937,67.68,-3.9599999999999937,0.98,-0.020000000000000018,1,1.0,0.518341307814992,0.6030769230769231,0.08307692307692308,0.08307692307692308,4.30622009569378,-0.0010877171360886577,-1.5795082402977145,0.29391911764705747,576,91.86602870813397,3.6536111111110534,2104.479999999967,3.356427432216853,-0.4627452950558042
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank03_trial0198_ms_fz050,rank03_trial0198,3,198,fixed_pool_multi_step_switch_fuzzy050,rank03_trial0198_ms_ns,71.52,-0.12000000000000455,71.52,-0.12000000000000455,1.0,0.0,0,0.0,0.48580441640378547,0.7305194805194806,0.07467532467532467,0.08441558441558442,4.100946372239748,-0.000991752587208427,-1.4300058088235286,0.28172686567158456,592,93.37539432176656,3.9839520270270032,2358.499599999986,3.7200309148264763,-0.09914181244618092
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank04_trial0081_ms_ns,rank04_trial0081,4,81,fixed_pool_multi_step_no_switch,rank04_trial0081_ms_ns,71.7,0.0,71.7,0.0,1.0,0.0,0,0.0,0.4526813880126183,0.6968641114982579,0.12195121951219512,0.0,0.0,-0.0009815544884904787,-1.4941829735844787,0.2381354285715734,621,97.94952681388013,4.226792914653799,2624.8384000000087,4.140123659306007,0.0
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank04_trial0081_ms_ex,rank04_trial0081,4,81,fixed_pool_multi_step_switch_exact,rank04_trial0081_ms_ns,71.4,-0.29999999999999716,71.4,-0.29999999999999716,1.0,0.0,0,0.0,0.32051282051282054,0.635,0.155,0.155,4.967948717948718,-0.0014622237904290182,-1.5194172214584973,0.25662871794886966,567,90.86538461538461,4.270422222222184,2421.3293999999782,3.880335576923042,-0.25978808238296525
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank04_trial0081_ms_fz020,rank04_trial0081,4,81,fixed_pool_multi_step_switch_fuzzy020,rank04_trial0081_ms_ns,72.78,1.0799999999999983,72.78,1.0799999999999983,1.0,0.0,0,0.0,0.4085173501577287,0.7258687258687259,0.138996138996139,0.13513513513513514,5.520504731861199,-0.0009844897396885926,-1.3801485745201887,0.27398971428543256,582,91.7981072555205,4.231336426116871,2462.637800000019,3.884286750788674,-0.2558369085173333
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank04_trial0081_ms_fz050,rank04_trial0081,4,81,fixed_pool_multi_step_switch_fuzzy050,rank04_trial0081_ms_ns,72.06,0.35999999999999943,72.06,0.35999999999999943,1.0,0.0,0,0.0,0.3825396825396825,0.7883817427385892,0.1037344398340249,0.1078838174273859,4.126984126984127,-0.001082843937608086,-1.6315222732874024,0.2713467455623072,588,93.33333333333333,4.167012755102045,2450.2035000000024,3.8892119047619085,-0.25091175454409864
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank05_trial0051_ms_ns,rank05_trial0051,5,51,fixed_pool_multi_step_no_switch,rank05_trial0051_ms_ns,71.22,0.0,71.22,0.0,1.0,0.0,0,0.0,0.4482758620689655,0.7552447552447552,0.11188811188811189,0.0,0.0,-0.0007798159592265856,-1.0350688663101608,0.24935802469142032,612,95.92476489028213,1.710092483660174,1046.5766000000265,1.6404021943574083,0.0
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank05_trial0051_ms_ex,rank05_trial0051,5,51,fixed_pool_multi_step_switch_exact,rank05_trial0051_ms_ns,64.44,-6.780000000000001,64.44,-6.780000000000001,0.96,-0.040000000000000036,2,2.0,0.3126934984520124,0.7029702970297029,0.1188118811881188,0.11386138613861387,3.5603715170278636,-0.005506888399155519,-1.3187790400202646,0.27689915254230074,599,92.72445820433437,1.3556188647747667,812.0157000000852,1.2569902476781505,-0.3834119466792578
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank05_trial0051_ms_fz020,rank05_trial0051,5,51,fixed_pool_multi_step_switch_fuzzy020,rank05_trial0051_ms_ns,63.36,-7.859999999999999,63.36,-7.859999999999999,1.0,0.0,0,0.0,0.3405238828967643,0.7058823529411765,0.1085972850678733,0.11312217194570136,3.852080123266564,-0.0018128610136564224,-1.2963055437853122,0.2559114427860862,593,91.37134052388289,1.4489763912309916,859.242999999978,1.323949152542339,-0.3164530418150693
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank05_trial0051_ms_fz050,rank05_trial0051,5,51,fixed_pool_multi_step_switch_fuzzy050,rank05_trial0051_ms_ns,66.06,-5.159999999999997,66.06,-5.159999999999997,0.98,-0.020000000000000018,1,1.0,0.3893249607535322,0.592741935483871,0.14516129032258066,0.14516129032258066,5.65149136577708,-0.002243672952528434,-1.2585052675189403,0.2871428571430472,581,91.20879120879121,1.495672289156575,868.9855999999701,1.3641846153845685,-0.27621757897283983
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank06_trial0072_ms_ns,rank06_trial0072,6,72,fixed_pool_multi_step_no_switch,rank06_trial0072_ms_ns,68.34,0.0,68.34,0.0,1.0,0.0,0,0.0,0.5219435736677116,0.6726726726726727,0.09309309309309309,0.0,0.0,-0.0013507377875928124,-1.903135303544495,0.25080215827335484,617,96.70846394984326,3.422217828201056,2111.5084000000516,3.3095742946709272,0.0
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank06_trial0072_ms_ex,rank06_trial0072,6,72,fixed_pool_multi_step_switch_exact,rank06_trial0072_ms_ns,69.42,1.0799999999999983,69.42,1.0799999999999983,1.0,0.0,0,0.0,0.49921752738654146,0.664576802507837,0.13479623824451412,0.12852664576802508,6.416275430359938,-0.0012561973325559996,-1.8743948971497348,0.2729067114092511,555,86.85446009389672,3.3063124324325184,1835.0034000000478,2.8716798122066476,-0.43789448246427964
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank06_trial0072_ms_fz020,rank06_trial0072,6,72,fixed_pool_multi_step_switch_fuzzy020,rank06_trial0072_ms_ns,71.04,2.700000000000003,71.04,2.700000000000003,1.0,0.0,0,0.0,0.46529968454258674,0.6644067796610169,0.16610169491525423,0.15593220338983052,7.255520504731861,-0.0012777631284496276,-1.9116017232510287,0.2718034246571942,556,87.69716088328076,3.3981616906474748,1889.3778999999959,2.980091324921129,-0.3294829697497983
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank06_trial0072_ms_fz050,rank06_trial0072,6,72,fixed_pool_multi_step_switch_fuzzy050,rank06_trial0072_ms_ns,69.78,1.4399999999999977,69.78,1.4399999999999977,0.98,-0.020000000000000018,1,1.0,0.48095238095238096,0.768976897689769,0.10891089108910891,0.12871287128712872,6.190476190476191,-0.0023649234016733596,-1.5707799982280268,0.2773398058253428,568,90.15873015873017,3.90403573943661,2217.4922999999944,3.5198290476190386,0.21025475294811136
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank07_trial0135_ms_ns,rank07_trial0135,7,135,fixed_pool_multi_step_no_switch,rank07_trial0135_ms_ns,73.44,0.0,73.44,0.0,1.0,0.0,0,0.0,0.4301765650080257,0.7686567164179104,0.10820895522388059,0.0,0.0,-0.001123862255550759,-1.6573488002193881,0.24987105263181114,601,96.46869983948636,2.507702163061589,1507.1290000000151,2.4191476725521914,0.0
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank07_trial0135_ms_ex,rank07_trial0135,7,135,fixed_pool_multi_step_switch_exact,rank07_trial0135_ms_ns,72.48,-0.9599999999999937,72.48,-0.9599999999999937,1.0,0.0,0,0.0,0.33816425120772947,0.7619047619047619,0.11428571428571428,0.11428571428571428,3.864734299516908,-0.001161075485856681,-1.7272215231788073,0.2645846153845409,583,93.88083735909822,2.3842874785591,1390.0395999999553,2.238389049919413,-0.18075862263277864
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank07_trial0135_ms_fz020,rank07_trial0135,7,135,fixed_pool_multi_step_switch_fuzzy020,rank07_trial0135_ms_ns,68.7,-4.739999999999995,68.7,-4.739999999999995,0.98,-0.020000000000000018,1,1.0,0.31061806656101426,0.7040816326530612,0.12244897959183673,0.11734693877551021,3.6450079239302693,-0.0015890360627402549,-1.7301439915671117,0.2649318750000518,576,91.28367670364501,2.1797671874998574,1255.5458999999178,1.9897716323295052,-0.4293760402226863
