idx,map_id,method,experiment_id,episode_id,result,score,sequence_length,mds_x,mds_y
532,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,7,Win,63.0,15,-0.5581628336048317,-0.2777866138677693
533,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,13,Win,63.0,15,0.1898308863851751,-0.8450791277281967
534,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,14,Win,63.0,15,-0.6732916923540616,-0.25920563800736524
535,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,19,Win,63.0,15,0.2139903334835345,-0.8181009186181143
536,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,29,Win,63.0,15,0.15156465069657163,-0.9106727173172054
537,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,53,Win,63.0,15,-0.6216706465346195,-0.25122852914764493
538,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,72,Win,63.0,15,-0.11594967983902649,-0.7837734382016597
539,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,89,Win,63.0,15,-0.7494125912456642,-0.3371635660376376
540,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,93,Win,63.0,15,-0.1764918203118644,-0.677763139380645
541,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,4,Win,63.0,16,-0.5692821174343405,-0.3899814111340005
542,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,11,Win,63.0,16,-0.5587794341514318,-0.24236868465734898
543,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,16,Win,63.0,16,-0.04797279690198832,-0.900141036048229
544,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,22,Win,63.0,16,0.398307570792799,-0.8247404128277193
545,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,24,Win,63.0,16,-0.567416805484621,-0.3231202659269832
546,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,26,Win,63.0,16,-0.6600553476852912,-0.46369808052851336
547,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,27,Win,63.0,16,0.25948382299038797,-1.00779901648688
548,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,31,Win,63.0,16,-0.5595448868498398,-0.41564109668611077
549,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,37,Win,63.0,16,0.056142664622805274,-0.5462841722871226
550,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,42,Win,63.0,16,0.2009842912648827,-0.9834681239537072
551,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,45,Win,63.0,16,-0.613983702138883,-0.4941433097313697
552,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,58,Win,63.0,16,0.026570514239884813,-1.0618150010142133
553,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,59,Win,63.0,16,-0.5595448868498404,-0.4156410966861105
554,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,60,Win,63.0,16,0.25420084651005487,-1.0025734867218936
555,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,61,Win,63.0,16,-0.6491048219941129,-0.3568778693964513
556,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,68,Win,63.0,16,-0.5737475856060843,-0.4364268849273541
557,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,69,Win,63.0,16,-0.523013169187655,-0.3031008873363126
558,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,76,Win,63.0,16,-0.569282117434341,-0.38998141113400075
559,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,78,Win,63.0,16,0.2567885991177722,-0.8711727799764709
560,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,80,Win,63.0,16,-0.5595448868498404,-0.41564109668611066
561,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,82,Win,63.0,16,-0.6864240496242109,-0.20905149046340632
562,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,83,Win,63.0,16,-0.6110652896763247,-0.24652054246717303
563,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,84,Win,63.0,16,0.0174453196998972,-0.5918620821415373
564,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,85,Win,63.0,16,-0.5587794341514322,-0.24236868465734887
565,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,87,Win,63.0,16,-0.06034186698544744,-0.7291728590324731
566,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,90,Win,63.0,16,0.1812169796617394,-0.9860959595178205
567,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,99,Win,63.0,16,0.29047944628582495,-0.9057418474499593
568,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,3,Win,57.0,16,-0.05817115658435177,-0.6929999686804914
569,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,5,Win,57.0,16,0.10348452162725501,-0.5432031420603312
570,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,8,Win,57.0,16,-0.5805024507949682,-0.1703201997980834
571,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,18,Win,57.0,16,-0.6110652896763249,-0.24652054246717253
572,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,25,Win,57.0,16,-0.0009513723465416271,-0.9633983567757161
573,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,30,Win,57.0,16,0.2763603725727551,-0.8481862413423393
574,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,32,Win,57.0,16,-0.015417119296674399,-0.5704656422791142
575,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,33,Win,57.0,16,-0.5394596565662866,-0.35539476579643614
576,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,35,Win,57.0,16,-0.5965350865925492,-0.2043204594697357
577,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,36,Win,57.0,16,0.2701004088124083,-0.9678775129172316
578,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,38,Win,57.0,16,0.3601708205564406,-0.864164582715875
579,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,43,Win,57.0,16,0.02814235927858322,-0.945080116337913
580,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,44,Win,57.0,16,-0.4982172831163078,-0.41337366755131777
581,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,46,Win,57.0,16,-0.6773582359576037,-0.21427144683160365
582,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,51,Win,57.0,16,-0.0956708793352379,-0.6740736667655556
583,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,54,Win,57.0,16,0.21428519010177588,-0.9474514198699413
584,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,56,Win,57.0,16,0.2425578452721137,-0.9680242884645566
585,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,57,Win,57.0,16,0.10950161717625806,-0.9064809739359225
586,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,63,Win,57.0,16,0.2901436737329317,-0.9873625341235165
587,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,65,Win,57.0,16,0.036797520704393336,-0.9417506392370928
588,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,66,Win,57.0,16,-0.5228647019750258,-0.2306334014264919
589,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,70,Win,57.0,16,-0.5402947087727182,-0.32706835708362036
590,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,73,Win,57.0,16,0.3108259975374872,-0.8876572791899169
591,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,74,Win,57.0,16,-0.6658842365436537,-0.20657486514087375
592,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,77,Win,57.0,16,-0.047972796901988336,-0.9001410360482295
593,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,79,Win,57.0,16,-0.6110652896763242,-0.2465205424671731
594,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,92,Win,57.0,16,0.12282556560560506,-0.9205994948219476
595,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,94,Win,57.0,16,-0.5595448868498403,-0.41564109668611066
596,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,96,Win,57.0,16,-0.08803920402506978,-0.6872061354143629
597,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,97,Win,57.0,16,-0.5733354537622876,-0.19179603840751194
598,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,2,Win,57.0,17,-0.5545541425983214,-0.26359462769130715
599,MarineMicro_MvsM_4_dist,MAPPO,MarineMicro_MvsM_4_dist/mappo/check/paper_train_v1/seed_1/evaluations,50,Win,57.0,17,-0.5745575865594341,-0.23245853919537493
600,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,67,Win,75.0,14,-0.1260309184223237,-0.9541365328324812
601,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,53,Win,72.0,15,-0.8321299572125939,-0.710514616691072
602,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,7,Win,69.0,14,-0.08998768376840692,-0.22160098611386228
603,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,24,Win,69.0,14,-0.28424999674926116,-0.6200661861140234
604,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,48,Win,69.0,14,-0.6319809150527772,-0.5228893301749187
605,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,18,Win,69.0,15,-0.1422810950137722,-0.4025081755325999
606,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,73,Win,69.0,15,-0.36798065534058483,-0.953936651575884
607,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,74,Win,69.0,15,-0.25051341473704397,-1.0439470360671272
608,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,98,Win,69.0,15,-0.3997707231568589,-0.9579081937411852
609,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,1,Win,69.0,16,-0.1130489321996971,-0.8869215244887222
610,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,32,Win,69.0,16,0.023176887411901898,-0.19361282833138174
611,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,38,Win,69.0,16,-0.45791267067956937,-0.40167228042243475
612,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,47,Win,69.0,16,-0.4817679375250027,-0.28368052103907204
613,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,50,Win,69.0,16,-0.5065426909938872,-0.5118600400120035
614,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,51,Win,69.0,16,-0.08392618103935867,-0.4253997334271904
615,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,52,Win,69.0,16,-0.608715459596964,-0.27666784775718173
616,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,68,Win,69.0,16,0.07221028508912174,-0.6049159672175243
617,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,75,Win,69.0,16,0.0437609672064645,-0.6529242876272708
618,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,84,Win,69.0,16,-0.5939636898219429,-0.3561734811538288
619,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,90,Win,69.0,16,-0.3170815357068031,-0.9089632193714292
620,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,91,Win,69.0,16,-0.09722323173634914,-0.33413218661803773
621,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,99,Win,69.0,16,-0.5519320145728499,-0.4154237920817402
622,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,100,Win,69.0,16,-0.5190424927452647,-0.4026810806043532
623,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,3,Win,66.0,14,-0.003412443183342787,-0.46919703548840863
624,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,19,Win,66.0,14,-0.5951891597835385,-1.1231146495637676
625,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,71,Win,66.0,14,-0.5576921460545987,-1.1460344158674187
626,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,5,Win,66.0,15,-0.9480151996584059,-0.3388579057317286
627,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,17,Win,66.0,15,-0.9284929671924467,-0.46994915430083384
628,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,20,Win,66.0,15,-0.6110918320111004,-1.1216361249580709
629,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,35,Win,66.0,15,-0.6110918320111004,-1.1216361249580709
630,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,39,Win,66.0,15,-0.8902071639773935,-0.6625848242125225
631,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,60,Win,66.0,15,-0.36225721331024396,-1.1861163491428315
632,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,9,Win,63.0,14,-0.7105957522287838,-0.23537465631640356
633,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,10,Win,63.0,15,-0.40669725519050587,-0.9387802990500199
634,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,22,Win,63.0,15,-0.4049174037844454,-0.8460615653501522
635,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,23,Win,63.0,15,-0.4005378647577389,-0.9278985995164821
636,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,30,Win,63.0,15,-0.776969959228099,-0.42328344995991535
637,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,37,Win,63.0,15,-0.08843166401023986,-0.45926537346043256
638,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,54,Win,63.0,15,-0.19748162174057374,-0.9769381633903389
639,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,56,Win,63.0,15,-0.4066972551905059,-0.9387802990500201
640,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,64,Win,63.0,15,-0.0917614706119046,-0.42815959292163264
641,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,65,Win,63.0,15,-0.40669725519050576,-0.9387802990500199
642,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,70,Win,63.0,15,-0.36849969308204344,-0.9887814646068337
643,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,72,Win,63.0,15,-0.5940832553125834,-0.4284920919009862
644,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,78,Win,63.0,15,-0.8273358700822188,-0.34146767773485953
645,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,79,Win,63.0,15,-0.41409609423002486,-0.8654405354076647
646,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,80,Win,63.0,15,-0.5400993153203563,-0.39995123689822204
647,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,82,Win,63.0,15,-0.6199830853468332,-0.44934082606976256
648,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,85,Win,63.0,15,-0.38537989851379484,-0.8893031553890782
649,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,86,Win,63.0,15,-0.7282015291777668,-0.41162359641377194
650,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,93,Win,63.0,15,-0.5389223228666626,-0.5459480969734862
651,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,2,Win,63.0,16,-0.6259172906689868,-0.43517033885993245
652,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,6,Win,63.0,16,-0.49233772208951415,-0.37294230884532986
653,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,8,Win,63.0,16,-0.38740811577849704,-0.8843721430698648
654,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,11,Win,63.0,16,-0.47393654131101765,-0.45131409627458563
655,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,13,Win,63.0,16,-0.6521589627988873,-0.046771982679593406
656,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,21,Win,63.0,16,-0.40641647934054315,-0.950673434126896
657,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,25,Win,63.0,16,0.07986423693428969,-0.7214566864951063
658,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,26,Win,63.0,16,0.03644488099047682,-0.66992300905909
659,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,27,Win,63.0,16,0.11067322102028555,-0.6677324510496072
660,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,29,Win,63.0,16,-0.5195940179991161,-0.4382324000919145
661,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,40,Win,63.0,16,0.08769770065010937,-0.6689046355535632
662,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,41,Win,63.0,16,-0.36427514505917574,-0.9829524435486598
663,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,45,Win,63.0,16,-0.4538561839324947,-0.49721181044323054
664,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,55,Win,63.0,16,-0.6383572684824593,-0.15782505679959277
665,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,57,Win,63.0,16,0.012422656943320858,-0.7028874460914584
666,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,61,Win,63.0,16,-0.35963642515544275,-0.8861445543293934
667,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,69,Win,63.0,16,-0.4603586892669079,-1.0860254495063904
668,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,76,Win,63.0,16,-0.5353359714620531,-0.43694654053178994
669,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,77,Win,63.0,16,-0.5519320145728496,-0.4154237920817398
670,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,81,Win,63.0,16,-0.4725849836354658,-0.4798595069369205
671,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,83,Win,63.0,16,0.012422656943320787,-0.7028874460914588
672,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,87,Win,63.0,16,-0.4817679375250024,-0.28368052103907176
673,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,89,Win,63.0,16,-0.6175837089084998,-0.1681849920242272
